dataset,reported_organ,tool,modality,as,pct_hra_ct_overlap
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.95
http://purl.org/ccf/1.5/000408ff-5c1a-4f08-9565-9175e32c47ac,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.95
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.88235294117647058824
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.88235294117647058824
http://purl.org/ccf/1.5/0016badc-9917-402c-b950-257d77c50b3d,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.88235294117647058824
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,0.89583333333333333333
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.89583333333333333333
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,1
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,1
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.89583333333333333333
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.89583333333333333333
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.85294117647058823529
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.85294117647058823529
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.83333333333333333333
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.83333333333333333333
http://purl.org/ccf/1.5/050814f8-c2ee-4686-99a0-b58ab08d13cf,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.95
