dataset,rui_location,as_label,as_id,organId,organ_label,refOrgan,refOrganAs
https://entity.api.hubmapconsortium.org/entities/e010f7505632d7b6eeda25b349383149,http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,http://purl.org/ccf/latest/ccf.owl#VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0004200
https://entity.api.hubmapconsortium.org/entities/e375a44f5cf5457c8f9b1132574c2436,http://purl.org/ccf/1.5/64c5c92d-dc07-40c4-a702-cbef17753fa6,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,http://purl.org/ccf/latest/ccf.owl#VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0002189
https://entity.api.hubmapconsortium.org/entities/e375a44f5cf5457c8f9b1132574c2436,http://purl.org/ccf/1.5/64c5c92d-dc07-40c4-a702-cbef17753fa6,kidney capsule,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,http://purl.org/ccf/latest/ccf.owl#VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0002015
https://entity.api.hubmapconsortium.org/entities/e65175561b4b17da5352e3837aa0e497,http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,renal papilla,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0001228
https://entity.api.hubmapconsortium.org/entities/e65175561b4b17da5352e3837aa0e497,http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0004200
https://entity.api.hubmapconsortium.org/entities/e7bdf34c4da9f1d880f2615226e9713d,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0001284
https://entity.api.hubmapconsortium.org/entities/e7bdf34c4da9f1d880f2615226e9713d,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0004200
https://entity.api.hubmapconsortium.org/entities/e7bdf34c4da9f1d880f2615226e9713d,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002189
https://entity.api.hubmapconsortium.org/entities/e81c9c9753998b2ca69e8bceadf2409d,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7360
https://entity.api.hubmapconsortium.org/entities/ec7ebe15feec075a0299979b0350dd3a,http://purl.org/ccf/1.5/6f74a57b-41ce-4581-a206-2e84b58c1c98,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,http://purl.org/ccf/latest/ccf.owl#VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0004200
https://entity.api.hubmapconsortium.org/entities/ec7ebe15feec075a0299979b0350dd3a,http://purl.org/ccf/1.5/6f74a57b-41ce-4581-a206-2e84b58c1c98,renal papilla,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,http://purl.org/ccf/latest/ccf.owl#VHFRightKidney,http://purl.obolibrary.org/obo/UBERON_0001228
https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7360
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7360
https://entity.api.hubmapconsortium.org/entities/f71249f6e349fb9a99a3d4f08541cab4,http://purl.org/ccf/1.5/fa9ecb7f-16d5-4733-bc89-46496a9e886e,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,http://purl.org/ccf/latest/ccf.owl#VHFSpleen,http://purl.obolibrary.org/obo/UBERON_0001248
https://entity.api.hubmapconsortium.org/entities/f71249f6e349fb9a99a3d4f08541cab4,http://purl.org/ccf/1.5/fa9ecb7f-16d5-4733-bc89-46496a9e886e,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,http://purl.obolibrary.org/obo/UBERON_0002106,spleen,http://purl.org/ccf/latest/ccf.owl#VHFSpleen,http://purl.org/sig/ont/fma/fma15828
https://entity.api.hubmapconsortium.org/entities/f7a8e78dea9cf70735059e8b4a179701,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7360
https://entity.api.hubmapconsortium.org/entities/f9848244883f6c70972acef16680431a,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7360
https://entity.api.hubmapconsortium.org/entities/fa238ec2a83302fb4af92442c3683a23,http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,skin,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,http://purl.org/ccf/latest/ccf.owl#VHFSkin,http://purl.obolibrary.org/obo/UBERON_0002097
https://entity.api.hubmapconsortium.org/entities/faa1acc13943ee9d365b6cc6a3ea889f,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Right Lateral Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7361,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,http://purl.org/ccf/latest/ccf.owl#VHMLung,http://purl.org/sig/ont/fma/fma7361
https://entity.api.hubmapconsortium.org/entities/fbfdd102ecd60d7cf9d3da8c3d83a5c4,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0001284
https://entity.api.hubmapconsortium.org/entities/fbfdd102ecd60d7cf9d3da8c3d83a5c4,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0004200
https://entity.api.hubmapconsortium.org/entities/fbfdd102ecd60d7cf9d3da8c3d83a5c4,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0004538,left kidney,http://purl.org/ccf/latest/ccf.owl#VHFLeftKidney,http://purl.obolibrary.org/obo/UBERON_0002189
