Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
thymus,UBERON:0002370,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,63,10836
thymus,UBERON:0002370,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,69,7714
thymus,UBERON:0002370,fibroblast,CL:0000057,fibroblast,CL:0000057,,79,133324
thymus,UBERON:0002370,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,83,24146
thymus,UBERON:0002370,macrophage,CL:0000235,macrophage,CL:0000235,,81,13036
thymus,UBERON:0002370,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,84,16368
thymus,UBERON:0002370,medullary thymic epithelial cell,CL:0002365,medullary thymic epithelial cell,CL:0002365,,49,3896
thymus,UBERON:0002370,monocyte,CL:0000576,monocyte,CL:0000576,,74,4640
thymus,UBERON:0002370,naive regulatory T cell,CL:0002677,naive regulatory T cell,CL:0002677,,87,136814
thymus,UBERON:0002370,plasma cell,CL:0000786,plasma cell,CL:0000786,,91,69844
thymus,UBERON:0002370,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,62,47358
thymus,UBERON:0002370,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,63,35990
tongue,UBERON:0001723,basal cell,https://purl.org/ccf/ASCTB-TEMP_basal-cell,basal cell,https://purl.org/ccf/ASCTB-TEMP_basal-cell,,9,18647
tongue,UBERON:0001723,capillary endothelial cell,https://purl.org/ccf/ASCTB-TEMP_capillary-endothelial-cell,capillary endothelial cell,https://purl.org/ccf/ASCTB-TEMP_capillary-endothelial-cell,,9,222
tongue,UBERON:0001723,endothelial cell of artery,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell-of-artery,endothelial cell of artery,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell-of-artery,,8,175
tongue,UBERON:0001723,endothelial cell of lymphatic vessel,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell-of-lymphatic-vessel,endothelial cell of lymphatic vessel,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell-of-lymphatic-vessel,,8,114
tongue,UBERON:0001723,epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,,4,112
tongue,UBERON:0001723,fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,,9,1760
tongue,UBERON:0001723,keratinocyte,https://purl.org/ccf/ASCTB-TEMP_keratinocyte,keratinocyte,https://purl.org/ccf/ASCTB-TEMP_keratinocyte,,9,10363
tongue,UBERON:0001723,leukocyte,https://purl.org/ccf/ASCTB-TEMP_leukocyte,leukocyte,https://purl.org/ccf/ASCTB-TEMP_leukocyte,,9,5481
tongue,UBERON:0001723,pericyte,https://purl.org/ccf/ASCTB-TEMP_pericyte,pericyte,https://purl.org/ccf/ASCTB-TEMP_pericyte,,9,753
tongue,UBERON:0001723,tongue muscle cell,https://purl.org/ccf/ASCTB-TEMP_tongue-muscle-cell,tongue muscle cell,https://purl.org/ccf/ASCTB-TEMP_tongue-muscle-cell,,8,201
tongue,UBERON:0001723,vein endothelial cell,https://purl.org/ccf/ASCTB-TEMP_vein-endothelial-cell,vein endothelial cell,https://purl.org/ccf/ASCTB-TEMP_vein-endothelial-cell,,8,926
trachea,UBERON:0003126,B cell,CL:0000236,B cell,CL:0000236,,26,2791
trachea,UBERON:0003126,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,24,1196
trachea,UBERON:0003126,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,25,6236
trachea,UBERON:0003126,T cell,CL:0000084,T cell,CL:0000084,,24,1430
trachea,UBERON:0003126,basal cell,CL:0000646,basal cell,CL:0000646,,32,14644
trachea,UBERON:0003126,ciliated cell,CL:0000064,ciliated cell,CL:0000064,,32,8115
trachea,UBERON:0003126,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,18,5917
trachea,UBERON:0003126,fibroblast,CL:0000057,fibroblast,CL:0000057,,19,8612
trachea,UBERON:0003126,ionocyte,CL:0005006,ionocyte,CL:0005006,,16,179
trachea,UBERON:0003126,macrophage,CL:0000235,macrophage,CL:0000235,,27,6625
trachea,UBERON:0003126,mast cell,CL:0000097,mast cell,CL:0000097,,18,389
trachea,UBERON:0003126,mucus secreting cell,CL:0000319,mucus secreting cell,CL:0000319,,29,3305
trachea,UBERON:0003126,neutrophil,CL:0000775,neutrophil,CL:0000775,,21,5155
trachea,UBERON:0003126,plasma cell,CL:0000786,plasma cell,CL:0000786,,24,745
trachea,UBERON:0003126,secretory cell,CL:0000151,secretory cell,CL:0000151,,32,15043
trachea,UBERON:0003126,serous cell of epithelium of trachea,CL:1000330,serous cell of epithelium of trachea,CL:1000330,,23,7009
trachea,UBERON:0003126,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,17,1900
trachea,UBERON:0003126,tracheal goblet cell,CL:1000329,tracheal goblet cell,CL:1000329,,30,2304
urinary bladder,UBERON:0001255,B cell,CL:0000236,B cell,CL:0000236,,12,3081
urinary bladder,UBERON:0001255,T cell,CL:0000084,T cell,CL:0000084,,12,322
urinary bladder,UBERON:0001255,bladder urothelial cell,CL:1001428,bladder urothelial cell,CL:1001428,,14,31413
urinary bladder,UBERON:0001255,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,14,1307
urinary bladder,UBERON:0001255,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,12,183
urinary bladder,UBERON:0001255,fibroblast,CL:0000057,fibroblast,CL:0000057,,14,7779
urinary bladder,UBERON:0001255,macrophage,CL:0000235,macrophage,CL:0000235,,14,1883
urinary bladder,UBERON:0001255,mast cell,CL:0000097,mast cell,CL:0000097,,13,382
urinary bladder,UBERON:0001255,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,12,535
urinary bladder,UBERON:0001255,myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,,12,6143
urinary bladder,UBERON:0001255,pericyte,CL:0000669,pericyte,CL:0000669,,14,1802
urinary bladder,UBERON:0001255,plasma cell,CL:0000786,plasma cell,CL:0000786,,10,108
urinary bladder,UBERON:0001255,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,14,110518
urinary bladder,UBERON:0001255,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,14,3800
uterus,UBERON:0000995,T cell,CL:0000084,T cell,CL:0000084,,38,5552
uterus,UBERON:0000995,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,,22,36740
uterus,UBERON:0000995,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,46,41546
uterus,UBERON:0000995,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,40,3230
uterus,UBERON:0000995,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,32,26384
uterus,UBERON:0000995,epithelial cell of uterus,CL:0002149,epithelial cell of uterus,CL:0002149,,49,272656
uterus,UBERON:0000995,fibroblast,CL:0000057,fibroblast,CL:0000057,,49,143188
uterus,UBERON:0000995,leukocyte,CL:0000738,leukocyte,CL:0000738,,14,422
uterus,UBERON:0000995,macrophage,CL:0000235,macrophage,CL:0000235,,33,5876
uterus,UBERON:0000995,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,21,2350
uterus,UBERON:0000995,myometrial cell,CL:0002366,myometrial cell,CL:0002366,,38,95038
uterus,UBERON:0000995,pericyte,CL:0000669,pericyte,CL:0000669,,35,5698
uterus,UBERON:0000995,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,38,14102
