dataset,Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,cell_count
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889152$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,50
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889153$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,2
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889154$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,64
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889155$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,100
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889156$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,109
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889157$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889158$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,7
https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889159$apical%20region%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,16
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-2$mesenteric%20artery,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,38
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#T2D-1$mesenteric%20artery,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,31
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#T2D-2$mesenteric%20artery,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,105
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,783
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P10$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,51
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P11$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,135
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P12$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,94
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P13$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,165
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P14$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,216
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P15$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,468
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P16$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,502
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P17$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,120
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P18$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,193
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P19$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,143
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P2$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,614
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P20$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,329
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P3$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,655
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P4$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1070
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,272
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P6$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,20
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P7$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,64
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P8$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,36
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P9$heart%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1422
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-B45$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,32
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-B61$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,27
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-B84$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,27
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-C53$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-E46$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,35
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-F35$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,20
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-F42$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-F45$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,146
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-G25$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,36
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-G43$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-H64$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,15
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-H69$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,63
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-H80$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,15
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-K68$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,8
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-L45$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,4
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-M68$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,78
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-N02$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,17
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-N16$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,12
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-N27$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,25
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-O20$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-O72$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,14
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-O80$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,3
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-P05$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-P69$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-Q04$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,12
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-Q34$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,76
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-Q68$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,63
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-R32$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,12
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-S00$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,61
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-S12$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,9
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-S44$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,6
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-S72$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-U39$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,13
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-V27$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,2
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-X36$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,46
https://api.cellxgene.cziscience.com/dp/v1/collections/8c782494-01ed-491b-97b9-6f0d3b76c676#CB-Z48$right%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,21
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$abdominal%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,6
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$arch%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$ascending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$descending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,4
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient2$descending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,4
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient3$arch%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,4
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient3$ascending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,13
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient3$descending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,13
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient4$arch%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,7
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient4$ascending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,16
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient4$descending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,25
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient5$arch%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient5$ascending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,34
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient5$bulb%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,6
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient5$descending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,17
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient6$arch%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,4
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient6$ascending%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,9
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient6$bulb%20of%20aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,10
https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#research_donor$aorta,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,990
https://api.cellxgene.cziscience.com/dp/v1/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470#GTEX-13N11$anterior%20wall%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,407
https://api.cellxgene.cziscience.com/dp/v1/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470#GTEX-15RIE$anterior%20wall%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,187
https://api.cellxgene.cziscience.com/dp/v1/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470#GTEX-1ICG6$anterior%20wall%20of%20left%20ventricle,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,276
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#AF_donor_1$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,3
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#AF_donor_3$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#AF_donor_5$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#AF_donor_6$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,3
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#AF_donor_7$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,8
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#Control_donor_1$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,10
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#Control_donor_2$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,10
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#Control_donor_3$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,11
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#Control_donor_4$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/eeba7193-4d32-46bd-a21b-089936d60601#Control_donor_5$left%20atrium%20auricular%20region,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,5
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH5$sinoatrial%20node,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,43
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH6$atrioventricular%20node,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV1$sinoatrial%20node,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,9
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV14$sinoatrial%20node,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,26
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$left%20cardiac%20atrium,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$left%20cardiac%20atrium,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$left%20cardiac%20atrium,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,1
https://api.cellxgene.cziscience.com/dp/v1/collections/c114c20f-1ef4-49a5-9c2e-d965787fb90c#H26547$heart,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,446
https://api.cellxgene.cziscience.com/dp/v1/collections/c114c20f-1ef4-49a5-9c2e-d965787fb90c#H27098$heart,heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,660
