Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
spleen,UBERON:0002106,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,57,2844
spleen,UBERON:0002106,macrophage,CL:0000235,macrophage,CL:0000235,,117,32376
spleen,UBERON:0002106,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,124,85962
spleen,UBERON:0002106,memory B cell,CL:0000787,memory B cell,CL:0000787,,119,173820
spleen,UBERON:0002106,naive B cell,CL:0000788,naive B cell,CL:0000788,,118,91601
spleen,UBERON:0002106,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,117,72356
spleen,UBERON:0002106,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,118,21769
spleen,UBERON:0002106,neutrophil,CL:0000775,neutrophil,CL:0000775,,70,33417
spleen,UBERON:0002106,plasma cell,CL:0000786,plasma cell,CL:0000786,,118,49487
spleen,UBERON:0002106,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,4,42
spleen,UBERON:0002106,platelet,CL:0000233,platelet,CL:0000233,,75,4548
spleen,UBERON:0002106,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,108,7175
spleen,UBERON:0002106,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,124,23311
thymus,UBERON:0002370,B cell,CL:0000236,B cell,CL:0000236,,109,46240
thymus,UBERON:0002370,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,106,164842
thymus,UBERON:0002370,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CL:0000792,,2,4
thymus,UBERON:0002370,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,5,12
thymus,UBERON:0002370,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,95,15004
thymus,UBERON:0002370,DN1 thymic pro-T cell,CL:0000894,DN1 thymic pro-T cell,CL:0000894,,99,25052
thymus,UBERON:0002370,DN3 thymocyte,CL:0000807,DN3 thymocyte,CL:0000807,,109,855572
thymus,UBERON:0002370,DN4 thymocyte,CL:0000808,DN4 thymocyte,CL:0000808,,101,443086
thymus,UBERON:0002370,T follicular helper cell,CL:0002038,T follicular helper cell,CL:0002038,,80,14948
thymus,UBERON:0002370,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,91,48046
thymus,UBERON:0002370,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,88,23804
thymus,UBERON:0002370,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,77,11362
thymus,UBERON:0002370,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,82,8094
thymus,UBERON:0002370,fibroblast,CL:0000057,fibroblast,CL:0000057,,97,148878
thymus,UBERON:0002370,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,103,32598
thymus,UBERON:0002370,macrophage,CL:0000235,macrophage,CL:0000235,,98,14406
thymus,UBERON:0002370,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,99,17368
thymus,UBERON:0002370,medullary thymic epithelial cell,CL:0002365,medullary thymic epithelial cell,CL:0002365,,60,3830
thymus,UBERON:0002370,monocyte,CL:0000576,monocyte,CL:0000576,,89,4998
thymus,UBERON:0002370,naive regulatory T cell,CL:0002677,naive regulatory T cell,CL:0002677,,101,141638
thymus,UBERON:0002370,plasma cell,CL:0000786,plasma cell,CL:0000786,,114,73190
thymus,UBERON:0002370,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,83,52298
thymus,UBERON:0002370,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,82,41252
tongue,UBERON:0001723,basal cell,CL:0000646,basal cell,CL:0000646,,24,37041
tongue,UBERON:0001723,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,18,436
tongue,UBERON:0001723,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,15,345
tongue,UBERON:0001723,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,17,224
tongue,UBERON:0001723,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,8,225
tongue,UBERON:0001723,fibroblast,CL:0000057,fibroblast,CL:0000057,,21,3494
tongue,UBERON:0001723,keratinocyte,CL:0000312,keratinocyte,CL:0000312,,19,20773
tongue,UBERON:0001723,leukocyte,CL:0000738,leukocyte,CL:0000738,,19,10819
tongue,UBERON:0001723,pericyte,CL:0000669,pericyte,CL:0000669,,21,1479
tongue,UBERON:0001723,tongue muscle cell,CL:0002673,tongue muscle cell,CL:0002673,,17,395
tongue,UBERON:0001723,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,17,1832
trachea,UBERON:0003126,B cell,CL:0000236,B cell,CL:0000236,,37,3425
trachea,UBERON:0003126,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,31,1329
trachea,UBERON:0003126,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,33,7498
trachea,UBERON:0003126,T cell,CL:0000084,T cell,CL:0000084,,34,1652
trachea,UBERON:0003126,basal cell,CL:0000646,basal cell,CL:0000646,,45,22146
trachea,UBERON:0003126,ciliated cell,CL:0000064,ciliated cell,CL:0000064,,43,8821
trachea,UBERON:0003126,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,27,6476
trachea,UBERON:0003126,fibroblast,CL:0000057,fibroblast,CL:0000057,,29,10509
trachea,UBERON:0003126,ionocyte,CL:0005006,ionocyte,CL:0005006,,21,205
trachea,UBERON:0003126,macrophage,CL:0000235,macrophage,CL:0000235,,38,7445
trachea,UBERON:0003126,mast cell,CL:0000097,mast cell,CL:0000097,,28,517
trachea,UBERON:0003126,mucus secreting cell,CL:0000319,mucus secreting cell,CL:0000319,,40,3518
trachea,UBERON:0003126,neutrophil,CL:0000775,neutrophil,CL:0000775,,29,9825
trachea,UBERON:0003126,plasma cell,CL:0000786,plasma cell,CL:0000786,,33,1025
trachea,UBERON:0003126,secretory cell,CL:0000151,secretory cell,CL:0000151,,46,17905
trachea,UBERON:0003126,serous cell of epithelium of trachea,CL:1000330,serous cell of epithelium of trachea,CL:1000330,,35,7356
trachea,UBERON:0003126,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,26,2061
trachea,UBERON:0003126,tracheal goblet cell,CL:1000329,tracheal goblet cell,CL:1000329,,38,2444
urinary bladder,UBERON:0001255,B cell,CL:0000236,B cell,CL:0000236,,31,2209
urinary bladder,UBERON:0001255,T cell,CL:0000084,T cell,CL:0000084,,26,6870
urinary bladder,UBERON:0001255,bladder urothelial cell,CL:1001428,bladder urothelial cell,CL:1001428,,29,72194
urinary bladder,UBERON:0001255,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,24,1602
urinary bladder,UBERON:0001255,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,23,476
urinary bladder,UBERON:0001255,fibroblast,CL:0000057,fibroblast,CL:0000057,,29,24298
urinary bladder,UBERON:0001255,macrophage,CL:0000235,macrophage,CL:0000235,,29,10662
urinary bladder,UBERON:0001255,mast cell,CL:0000097,mast cell,CL:0000097,,26,1975
urinary bladder,UBERON:0001255,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,25,2030
urinary bladder,UBERON:0001255,myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,,29,9019
urinary bladder,UBERON:0001255,pericyte,CL:0000669,pericyte,CL:0000669,,29,3312
urinary bladder,UBERON:0001255,plasma cell,CL:0000786,plasma cell,CL:0000786,,23,1382
urinary bladder,UBERON:0001255,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,4,19
urinary bladder,UBERON:0001255,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,28,110792
urinary bladder,UBERON:0001255,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,26,7174
uterus,UBERON:0000995,T cell,CL:0000084,T cell,CL:0000084,,68,24006
uterus,UBERON:0000995,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,,48,44230
uterus,UBERON:0000995,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,77,81346
uterus,UBERON:0000995,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,67,7554
uterus,UBERON:0000995,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,56,29704
uterus,UBERON:0000995,epithelial cell of uterus,CL:0002149,epithelial cell of uterus,CL:0002149,,80,358364
uterus,UBERON:0000995,fibroblast,CL:0000057,fibroblast,CL:0000057,,81,264134
uterus,UBERON:0000995,leukocyte,CL:0000738,leukocyte,CL:0000738,,38,1356
uterus,UBERON:0000995,macrophage,CL:0000235,macrophage,CL:0000235,,63,14024
uterus,UBERON:0000995,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,50,11828
uterus,UBERON:0000995,myometrial cell,CL:0002366,myometrial cell,CL:0002366,,60,128904
uterus,UBERON:0000995,pericyte,CL:0000669,pericyte,CL:0000669,,64,12434
uterus,UBERON:0000995,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,60,54636
