spatial_entity,slice_count
http://purl.org/ccf/1.5/2705542b-6bb1-4e19-82c4-d2d149893212,3
http://purl.org/ccf/1.5/3564cfbe-dd69-4a1a-9ff3-eb2e5c05aa5f,3
http://purl.org/ccf/1.5/66fa8cc8-1b42-4300-8898-46933b8b8a74,3
http://purl.org/ccf/1.5/6e532cbf-5bff-497e-be87-fc975e8e1ee7,3
http://purl.org/ccf/1.5/8049d9c9-9a5c-4972-bbc5-ac5a2441ab8e,3
http://purl.org/ccf/1.5/86d5afae-a1b5-48a7-8d1b-d7ddd1d73238,3
http://purl.org/ccf/1.5/8d22a3aa-d275-42ee-a8fd-5d61ae5d9eb2,3
http://purl.org/ccf/1.5/9699c281-683a-4614-be2f-71a77c32b5fb,3
http://purl.org/ccf/1.5/9e04e66e-ae66-4800-b7db-8b38f37564b3,3
http://purl.org/ccf/1.5/a45de8cc-80d7-4ccc-956a-97c4e64ca3dc,3
http://purl.org/ccf/1.5/b4a70efd-3d19-4fc3-b428-665cc2ce8813,3
http://purl.org/ccf/1.5/caa14c35-b6ff-41d7-82a9-849706b510d8,3
http://purl.org/ccf/1.5/d719b039-2069-4d84-a484-39195044c552,3
http://purl.org/ccf/1.5/d8669030-8418-48d8-aa94-c52ce23100e8,3
http://purl.org/ccf/1.5/dbe5d3bd-b57e-4b7b-af82-31d9d6db3087,3
http://purl.org/ccf/1.5/ee8f9c2a-cc88-4b82-b3ae-48ef6b0eecbd,3
http://purl.org/ccf/1.5/fab9a4b1-bec4-49ec-8833-401e552e0652,3
http://purl.org/ccf/1.5/02176b5c-bd9b-47d1-bfe9-739206945907,3
http://purl.org/ccf/1.5/0306b3c8-654b-4d81-8fe2-f32a1c487765,3
http://purl.org/ccf/1.5/06a6f104-45cd-4585-abf8-1249b1609b8f,3
http://purl.org/ccf/1.5/0e0580ee-5149-486e-bce0-8876879e28dd,3
http://purl.org/ccf/1.5/169974a5-31ad-412a-b043-f7d3bb5851d9,3
http://purl.org/ccf/1.5/195ee5e5-cbc5-4d67-9535-2977ae665a1d,3
http://purl.org/ccf/1.5/2859f679-c74a-4811-a1d9-207d3d05e0db,3
http://purl.org/ccf/1.5/41f480df-6a75-4c3c-8c6d-16614aceb23f,3
http://purl.org/ccf/1.5/46845fbc-cb6f-431a-be5f-41d3d13bc52f,3
http://purl.org/ccf/1.5/4c623a8b-e7cb-4dbb-9ac0-1c6a4812fbf5,3
http://purl.org/ccf/1.5/540f2cfe-d90c-4bf2-b34c-1c804919351e,3
http://purl.org/ccf/1.5/664cbd8c-fc3d-4247-a5ea-8c33b84de06a,3
http://purl.org/ccf/1.5/68040c90-3103-4ef2-8d98-470c92ba618b,3
http://purl.org/ccf/1.5/74336cee-fee3-4274-bfcc-d2f281a73403,3
http://purl.org/ccf/1.5/7d5abb23-7607-4e63-bfc3-64deeee3d4ea,3
http://purl.org/ccf/1.5/9864ef56-6a29-441a-af1a-09323042c15d,3
http://purl.org/ccf/1.5/bbcbf513-b915-4ccf-a93f-86f194430b26,3
http://purl.org/ccf/1.5/c1b58827-9f91-4271-8519-8e3602f699fd,3
http://purl.org/ccf/1.5/c53b5077-08fe-41c1-9548-413d1aa4ed0b,3
http://purl.org/ccf/1.5/f3567640-f42d-4d84-a6b8-2535b2378e3f,3
http://purl.org/ccf/1.5/9699bc40-220b-45bb-87b4-d74f38b64ce2,4
http://purl.org/ccf/1.5/d0aa0f93-9030-47f7-aaed-828cb2c3aa78,4
http://purl.org/ccf/1.5/74a3fc30-9e4b-44d5-b70e-43b56550aac0,5
http://purl.org/ccf/1.5/7c6ea5af-8814-4ef9-b281-80e10509fa0e,5
http://purl.org/ccf/1.5/cc3c11cb-e24b-4350-aa6a-ac1168d51554,6
http://purl.org/ccf/1.5/59978ebf-ee21-4d66-aec5-7cddceffa9cd,6
http://purl.org/ccf/1.5/f82bf3ac-e895-4885-aee5-974e0418c587,7
http://purl.org/ccf/1.5/139ad120-b165-4e11-90b8-b86c170d2fc9,12
http://purl.org/ccf/1.5/798bbe04-761c-4a68-b610-3989ef36833f,14
http://purl.org/ccf/1.5/5d9cc972-a369-40cd-bb19-5304def97a92,26
http://purl.org/ccf/1.5/6e84416f-6f4f-4ce2-9cc0-a3ba3a2053a9,1
http://purl.org/ccf/1.5/6ec8d97b-8cb3-43c9-b054-db6065503e88,1
http://purl.org/ccf/1.5/7127ed28-1ee4-43dc-9c64-989aa67602eb,1
http://purl.org/ccf/1.5/72d58538-8fca-4adb-9ab3-0c85c3bcdd9a,1
http://purl.org/ccf/1.5/74ef68a6-22c3-471f-b636-93b4f4aa5aed,1
http://purl.org/ccf/1.5/761afe93-d726-4fa9-86e2-14b5e4e48c3c,1
http://purl.org/ccf/1.5/77615c9f-d235-4c71-8775-ad3ec270b976,1
http://purl.org/ccf/1.5/79e0572b-32fe-4f5c-9977-664a0c8b03b0,1
http://purl.org/ccf/1.5/79e64107-e4c9-4a10-9f8e-2cbffca3b550,1
http://purl.org/ccf/1.5/7c88dea6-b87f-4d85-9c63-96da6a9560d0,1
http://purl.org/ccf/1.5/7ed7879d-c1e2-4f31-b0d6-83f8251ce953,1
http://purl.org/ccf/1.5/82bb3ae4-11e6-498d-9f9a-9b15b5c6f859,1
http://purl.org/ccf/1.5/83ba7030-c212-4a60-813f-f579e1f16c3e,1
http://purl.org/ccf/1.5/83f1e29b-25f4-4e9f-9c03-fd43d63a56bc,1
http://purl.org/ccf/1.5/86031ae3-0668-4ad8-b211-233c7a2b0415,1
http://purl.org/ccf/1.5/8e45da75-eb51-4514-8f6d-3a12b1a76dca,1
http://purl.org/ccf/1.5/91045d3f-23ec-40cf-95a8-1f89674c47bc,1
http://purl.org/ccf/1.5/9118e096-c87c-4a04-8610-3f87c67d8844,1
http://purl.org/ccf/1.5/9147f676-99f6-4146-bbf4-ed94dcae076b,1
http://purl.org/ccf/1.5/93da1599-2fc8-4aa9-99de-954ec1989adf,1
http://purl.org/ccf/1.5/9ed68ed1-b352-487f-b4be-3d23398cdaf6,1
http://purl.org/ccf/1.5/9fa88434-ec74-4328-a894-07f8d9f213cc,1
http://purl.org/ccf/1.5/a2eaddac-7ee3-4a23-bddf-f990e5f9e0e3,1
