modality,tool,cell_label,cell_id,cell_count,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
sc_transcriptomics,azimuth,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,1118,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,1115,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,1115,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,1107,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_1000692,1104,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,1096,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,1092,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,1076,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,podocyte,http://purl.obolibrary.org/obo/CL_0000653,1076,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,"plasmacytoid dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001058,1062,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,1023,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,1022,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,lung macrophage,http://purl.obolibrary.org/obo/CL_1001603,1007,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,vasa recta descending limb cell,http://purl.obolibrary.org/obo/CL_1001285,1000,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,pulmonary alveolar type 1 cell,http://purl.obolibrary.org/obo/CL_0002062,989,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,987,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,azimuth,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,984,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,976,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,968,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,968,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,963,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,multiciliated columnar cell of tracheobronchial tree,http://purl.obolibrary.org/obo/CL_0002145,948,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pulmonary alveolar type 2 cell,http://purl.obolibrary.org/obo/CL_0002063,947,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,macrophage,http://purl.obolibrary.org/obo/CL_0000235,937,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,930,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,alveolar capillary type 1 endothelial cell,http://purl.obolibrary.org/obo/CL_4028002,915,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,vein endothelial cell of respiratory system,http://purl.obolibrary.org/obo/CL_4033008,893,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,CD141-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002394,889,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,adventitial fibroblast,http://purl.obolibrary.org/obo/CL_4052030,880,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,alveolar type 1 fibroblast cell,http://purl.obolibrary.org/obo/CL_4028004,873,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,858,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,857,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,endothelial cell of respiratory system lymphatic vessel,http://purl.obolibrary.org/obo/CL_0009086,854,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,pulmonary alveolar epithelial cell,http://purl.obolibrary.org/obo/CL_0000322,844,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pericyte,http://purl.obolibrary.org/obo/CL_0000669,838,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,835,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,pulmonary artery endothelial cell,http://purl.obolibrary.org/obo/CL_1001568,831,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,lung interstitial macrophage,http://purl.obolibrary.org/obo/CL_4033043,826,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,820,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,817,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,810,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,799,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,endothelial cell of venule,http://purl.obolibrary.org/obo/CL_1000414,796,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,erythroid lineage cell,http://purl.obolibrary.org/obo/CL_0000764,779,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,777,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,762,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,regular ventricular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002131,756,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,azimuth,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,754,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,respiratory basal cell,http://purl.obolibrary.org/obo/CL_0002633,748,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,azimuth,lung pericyte,http://purl.obolibrary.org/obo/CL_0009089,742,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,"cycling CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_4033074,736,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,736,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,716,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,club cell,http://purl.obolibrary.org/obo/CL_0000158,703,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,cycling T cell,http://purl.obolibrary.org/obo/CL_4033069,697,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,alveolar capillary type 2 endothelial cell,http://purl.obolibrary.org/obo/CL_4028003,687,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,endocardial cell,http://purl.obolibrary.org/obo/CL_0002350,672,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,665,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,pulmonary ionocyte,http://purl.obolibrary.org/obo/CL_0017000,633,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,regular atrial cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002129,611,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,azimuth,adipocyte,http://purl.obolibrary.org/obo/CL_0000136,582,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000136,adipocyte
sc_transcriptomics,azimuth,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,542,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,"Axl+ dendritic cell, human",http://purl.obolibrary.org/obo/CL_0017009,532,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,kidney connecting tubule alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_4030020,520,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,respiratory tract suprabasal cell,http://purl.obolibrary.org/obo/CL_4033048,510,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,kidney granular cell,http://purl.obolibrary.org/obo/CL_0000648,500,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,azimuth,cycling pulmonary alveolar type 2 cell,http://purl.obolibrary.org/obo/CL_4033080,493,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pulmonary interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0002241,478,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,nasal mucosa goblet cell,http://purl.obolibrary.org/obo/CL_0002480,428,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,cycling alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033077,364,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,328,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,azimuth,airway submucosal gland collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_4033023,269,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,brush cell of tracheobronchial tree,http://purl.obolibrary.org/obo/CL_0002075,241,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,deuterosomal cell,http://purl.obolibrary.org/obo/CL_4033044,239,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,mesothelial cell of pleura,http://purl.obolibrary.org/obo/CL_1000491,224,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,cycling mononuclear phagocyte,http://purl.obolibrary.org/obo/CL_4033078,206,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,multiciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005012,191,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,CCL3-positive alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033041,165,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,serous secreting cell of bronchus submucosal gland,http://purl.obolibrary.org/obo/CL_4033005,165,true,http://purl.obolibrary.org/obo/CL_0000152,exocrine cell,,
sc_transcriptomics,azimuth,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557,163,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,oligodendrocyte,http://purl.obolibrary.org/obo/CL_0000128,162,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,azimuth,astrocyte,http://purl.obolibrary.org/obo/CL_0000127,162,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,azimuth,central nervous system macrophage,http://purl.obolibrary.org/obo/CL_0000878,161,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,oligodendrocyte precursor cell,http://purl.obolibrary.org/obo/CL_0002453,161,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,,
sc_transcriptomics,azimuth,tracheobronchial goblet cell,http://purl.obolibrary.org/obo/CL_0019003,159,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,vascular leptomeningeal cell,http://purl.obolibrary.org/obo/CL_4023051,158,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,http://purl.obolibrary.org/obo/CL_4023049,155,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,VIP GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023016,155,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,lamp5 GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023011,154,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,http://purl.obolibrary.org/obo/CL_4023047,151,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,sst GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023017,151,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,pvalb GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023018,151,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,L6 corticothalamic-projecting glutamatergic cortical neuron,http://purl.obolibrary.org/obo/CL_4023042,146,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,L6b glutamatergic neuron of the primary motor cortex,http://purl.obolibrary.org/obo/CL_4023046,146,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000553,144,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,http://purl.obolibrary.org/obo/CL_4023050,141,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,L6 intratelencephalic projecting Car3 glutamatergic neuron,http://purl.obolibrary.org/obo/CL_4030068,137,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,pancreatic ductal cell,http://purl.obolibrary.org/obo/CL_0002079,136,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pancreatic stellate cell,http://purl.obolibrary.org/obo/CL_0002410,135,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,pancreatic acinar cell,http://purl.obolibrary.org/obo/CL_0002064,135,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,134,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,early lymphoid progenitor,http://purl.obolibrary.org/obo/CL_0000936,134,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,cerebral cortex GABAergic interneuron,http://purl.obolibrary.org/obo/CL_0010011,132,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,hematopoietic multipotent progenitor cell,http://purl.obolibrary.org/obo/CL_0000837,130,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,L5/6 near-projecting glutamatergic neuron of the primary motor cortex,http://purl.obolibrary.org/obo/CL_4023043,128,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,lung migratory dendritic cell,http://purl.obolibrary.org/obo/CL_4033045,116,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,precursor B cell,http://purl.obolibrary.org/obo/CL_0000817,116,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,azimuth,common lymphoid progenitor,http://purl.obolibrary.org/obo/CL_0000051,113,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,immature CD11c-low plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000992,111,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,granulocytopoietic cell,http://purl.obolibrary.org/obo/CL_0002191,109,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,107,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,common dendritic progenitor,http://purl.obolibrary.org/obo/CL_0001029,103,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,pro-B cell,http://purl.obolibrary.org/obo/CL_0000826,95,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,megakaryocyte-erythroid progenitor cell,http://purl.obolibrary.org/obo/CL_0000050,90,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,pulmonary neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,88,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,type B pancreatic cell,http://purl.obolibrary.org/obo/CL_0000169,82,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pancreatic D cell,http://purl.obolibrary.org/obo/CL_0000173,77,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,sst chodl GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023121,69,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,mucus secreting cell of bronchus submucosal gland,http://purl.obolibrary.org/obo/CL_4033022,56,true,http://purl.obolibrary.org/obo/CL_0000152,exocrine cell,,
sc_transcriptomics,azimuth,subpleural fibroblast,http://purl.obolibrary.org/obo/CL_4052029,53,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,fibroblast of lung,http://purl.obolibrary.org/obo/CL_0002553,33,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,azimuth,mesenchymal stem cell of adipose tissue,http://purl.obolibrary.org/obo/CL_0002570,33,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,cycling endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_4033079,32,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,azimuth,monocyte,http://purl.obolibrary.org/obo/CL_0000576,28,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,azimuth,mesenchymal stem cell of abdominal adipose tissue,http://purl.obolibrary.org/obo/CL_2000080,22,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,azimuth,subcutaneous adipocyte,http://purl.obolibrary.org/obo/CL_0002521,21,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000136,adipocyte
sc_transcriptomics,azimuth,pancreatic A cell,http://purl.obolibrary.org/obo/CL_0000171,16,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,lung goblet cell,http://purl.obolibrary.org/obo/CL_1000143,14,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,pancreatic PP cell,http://purl.obolibrary.org/obo/CL_0002275,9,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0000782,7,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,glandular epithelial cell of endometrium,http://purl.obolibrary.org/obo/CL_0009084,6,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,white adipocyte,http://purl.obolibrary.org/obo/CL_0000448,4,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000136,adipocyte
sc_transcriptomics,azimuth,pancreatic epsilon cell,http://purl.obolibrary.org/obo/CL_0005019,4,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,metallothionein-positive alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033042,2,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,pancreatic endocrine cell,http://purl.obolibrary.org/obo/CL_0008024,2,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,2399,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,pericyte,http://purl.obolibrary.org/obo/CL_0000669,2380,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,celltypist,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,2284,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,mast cell,http://purl.obolibrary.org/obo/CL_0000097,2221,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,CD1c-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002399,1997,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,1982,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
