sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Male,VHMRightKidney,renal pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,32,192
Male,VHMRightKidney,renal pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,118,472
Male,VHMRightKidney,renal pyramid,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,322.33333333333333333333,1934
Male,VHMRightKidney,renal pyramid,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,103,618
Male,VHMRightKidney,renal pyramid,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,39,156
Male,VHMRightKidney,renal pyramid,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,75,450
Male,VHMRightKidney,renal pyramid,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,78.5,314
Male,VHMRightKidney,renal pyramid,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698,10,40
Male,VHMRightKidney,renal pyramid,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,86,516
Male,VHMRightKidney,renal pyramid,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,1.5,6
Male,VHMRightKidney,renal pyramid,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,4.5,18
Male,VHMRightKidney,renal pyramid,monocyte-derived dendritic cell,http://purl.obolibrary.org/obo/CL_0011031,2,12
Male,VHMRightKidney,renal pyramid,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.33333333333333333333,8
Male,VHMRightKidney,renal pyramid,papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597,1,2
Male,VHMRightKidney,renal pyramid,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,6,24
Male,VHMRightKidney,renal pyramid,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,1,2
Male,VHMRightKidney,renal pyramid,podocyte,http://purl.obolibrary.org/obo/CL_0000653,62.5,250
Male,VHMRightKidney,renal pyramid,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,12.33333333333333333333,74
Male,VHMRightKidney,renal pyramid,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318,40,160
Male,VHMRightKidney,renal pyramid,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,61,366
Male,VHMRightKidney,renal pyramid,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,54.33333333333333333333,326
Unknown,VHFLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,85,85
Unknown,VHFLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,34,34
Unknown,VHFLeftKidney,renal pyramid,T cell,http://purl.obolibrary.org/obo/CL_0000084,12,12
Unknown,VHFLeftKidney,renal pyramid,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,3,3
