organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHMHeart,interventricular septum,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,285.28571428571428571429,1997
VHMHeart,interventricular septum,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,18,108
VHMHeart,interventricular septum,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,3.2,16
VHMHeart,interventricular septum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,327.14285714285714285714,2290
VHMHeart,interventricular septum,macrophage,http://purl.obolibrary.org/obo/CL_0000235,108,756
VHMHeart,interventricular septum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,23.6,118
VHMHeart,interventricular septum,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,40.5,162
VHMHeart,interventricular septum,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,1.5,3
VHMHeart,interventricular septum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,45.6,228
VHMHeart,interventricular septum,native cell,http://purl.obolibrary.org/obo/CL_0000003,581.42857142857142857143,4070
VHMHeart,interventricular septum,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,66.33333333333333333333,398
VHMHeart,interventricular septum,neural cell,http://purl.obolibrary.org/obo/CL_0002319,22,154
VHMHeart,interventricular septum,pericyte,http://purl.obolibrary.org/obo/CL_0000669,860.57142857142857142857,6024
VHMHeart,interventricular septum,regular ventricular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002131,2238.57142857142857142857,15670
VHMHeart,interventricular septum,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,134.85714285714285714286,944
VHMHeart,interventricular septum,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,54.85714285714285714286,384
VHMHeart,left cardiac atrium,B cell,http://purl.obolibrary.org/obo/CL_0000236,26,182
VHMHeart,left cardiac atrium,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054,29.14285714285714285714,204
VHMHeart,left cardiac atrium,"CD14-positive, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002397,87.71428571428571428571,614
VHMHeart,left cardiac atrium,"CD4-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000934,55.14285714285714285714,386
VHMHeart,left cardiac atrium,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,106,742
VHMHeart,left cardiac atrium,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,22,154
VHMHeart,left cardiac atrium,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,87.14285714285714285714,610
VHMHeart,left cardiac atrium,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,878.14285714285714285714,6147
VHMHeart,left cardiac atrium,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,20.14285714285714285714,141
VHMHeart,left cardiac atrium,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,209,1463
VHMHeart,left cardiac atrium,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,214.28571428571428571429,1500
VHMHeart,left cardiac atrium,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,18.4,92
VHMHeart,left cardiac atrium,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,135.28571428571428571429,947
VHMHeart,left cardiac atrium,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,1062.71428571428571428571,7439
VHMHeart,left cardiac atrium,macrophage,http://purl.obolibrary.org/obo/CL_0000235,387.57142857142857142857,2713
VHMHeart,left cardiac atrium,mast cell,http://purl.obolibrary.org/obo/CL_0000097,28.33333333333333333333,170
VHMHeart,left cardiac atrium,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,34.57142857142857142857,242
VHMHeart,left cardiac atrium,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,92,368
VHMHeart,left cardiac atrium,monocyte,http://purl.obolibrary.org/obo/CL_0000576,41.42857142857142857143,290
VHMHeart,left cardiac atrium,native cell,http://purl.obolibrary.org/obo/CL_0000003,318.14285714285714285714,2227
VHMHeart,left cardiac atrium,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,67.42857142857142857143,472
VHMHeart,left cardiac atrium,neural cell,http://purl.obolibrary.org/obo/CL_0002319,88.57142857142857142857,620
VHMHeart,left cardiac atrium,pericyte,http://purl.obolibrary.org/obo/CL_0000669,1184.14285714285714285714,8289
VHMHeart,left cardiac atrium,regular atrial cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002129,981.71428571428571428571,6872
VHMHeart,left cardiac atrium,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,302.28571428571428571429,2116
VHMHeart,left cardiac atrium,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,189.14285714285714285714,1324
VHMHeart,right cardiac atrium,Adipocyte,https://purl.org/ccf/ASCTB-TEMP_adipocyte,51,51
VHMHeart,right cardiac atrium,B cell,http://purl.obolibrary.org/obo/CL_0000236,57.42857142857142857143,402
VHMHeart,right cardiac atrium,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054,53.66666666666666666667,322
VHMHeart,right cardiac atrium,"CD14-positive, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002397,42.83333333333333333333,257
VHMHeart,right cardiac atrium,"CD4-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000934,40.57142857142857142857,284
VHMHeart,right cardiac atrium,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,80,480
VHMHeart,right cardiac atrium,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,2173,2173
VHMHeart,right cardiac atrium,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,2806,2806
VHMHeart,right cardiac atrium,Glia,https://purl.org/ccf/ASCTB-TEMP_glia,95,95
VHMHeart,right cardiac atrium,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,304,304
VHMHeart,right cardiac atrium,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,3459,3459
VHMHeart,right cardiac atrium,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,3179,3179
VHMHeart,right cardiac atrium,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,16.42857142857142857143,115
VHMHeart,right cardiac atrium,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,71,497
VHMHeart,right cardiac atrium,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,143,1001
VHMHeart,right cardiac atrium,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,13.5,81
VHMHeart,right cardiac atrium,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,319,2233
VHMHeart,right cardiac atrium,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,152.57142857142857142857,1068
VHMHeart,right cardiac atrium,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,3.5,7
VHMHeart,right cardiac atrium,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309,26.28571428571428571429,184
VHMHeart,right cardiac atrium,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,851.57142857142857142857,5961
VHMHeart,right cardiac atrium,macrophage,http://purl.obolibrary.org/obo/CL_0000235,169.28571428571428571429,1185
VHMHeart,right cardiac atrium,mast cell,http://purl.obolibrary.org/obo/CL_0000097,5,35
VHMHeart,right cardiac atrium,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,17.71428571428571428571,124
VHMHeart,right cardiac atrium,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,51.33333333333333333333,154
VHMHeart,right cardiac atrium,monocyte,http://purl.obolibrary.org/obo/CL_0000576,33.5,201
VHMHeart,right cardiac atrium,native cell,http://purl.obolibrary.org/obo/CL_0000003,256.57142857142857142857,1796
VHMHeart,right cardiac atrium,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,70.8,354
VHMHeart,right cardiac atrium,neural cell,http://purl.obolibrary.org/obo/CL_0002319,61.85714285714285714286,433
VHMHeart,right cardiac atrium,pericyte,http://purl.obolibrary.org/obo/CL_0000669,263.57142857142857142857,1845
VHMHeart,right cardiac atrium,regular atrial cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002129,780,5460
VHMHeart,right cardiac atrium,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,115.14285714285714285714,806
VHMHeart,right cardiac atrium,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,152.71428571428571428571,1069
VHMLeftKidney,outer cortex of kidney,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,5,5
VHMLeftKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,1,1
VHMLeftKidney,outer cortex of kidney,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,2494,2494
VHMLeftKidney,outer cortex of kidney,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,4,4
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,260,260
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,14,14
VHMLeftKidney,outer cortex of kidney,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,218,218
VHMLeftKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,50,50
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,386,386
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,212,212
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,25,25
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,392,392
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,5,5
VHMLeftKidney,outer cortex of kidney,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,179,179
VHMLeftKidney,outer cortex of kidney,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,73,73
VHMLeftKidney,outer cortex of kidney,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,1597,1597
VHMLeftKidney,outer cortex of kidney,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,3,3
VHMLeftKidney,outer cortex of kidney,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,60,60
VHMLeftKidney,outer cortex of kidney,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,67,67
VHMLeftKidney,outer cortex of kidney,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,19,19
VHMLeftKidney,outer cortex of kidney,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,865,865
VHMLeftKidney,outer cortex of kidney,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,2,2
VHMLeftKidney,outer cortex of kidney,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,7,7
VHMLeftKidney,outer cortex of kidney,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,4,4
VHMLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,9,9
VHMLeftKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,185,185
VHMLeftKidney,outer cortex of kidney,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,48,48
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,344,344
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,3,3
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,172,172
VHMLeftKidney,outer cortex of kidney,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,39,39
VHMLung,Lateral segmental bronchus,B cell,http://purl.obolibrary.org/obo/CL_0000236,98.8,494
VHMLung,Lateral segmental bronchus,T cell,http://purl.obolibrary.org/obo/CL_0000084,397,1985
VHMLung,Lateral segmental bronchus,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,911.8,4559
VHMLung,Lateral segmental bronchus,basal cell,http://purl.obolibrary.org/obo/CL_0000646,26.8,134
VHMLung,Lateral segmental bronchus,blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_0000071,6.5,26
VHMLung,Lateral segmental bronchus,chondrocyte,http://purl.obolibrary.org/obo/CL_0000138,68.2,341
VHMLung,Lateral segmental bronchus,ciliated cell,http://purl.obolibrary.org/obo/CL_0000064,66,330
VHMLung,Lateral segmental bronchus,club cell,http://purl.obolibrary.org/obo/CL_0000158,178.8,894
VHMLung,Lateral segmental bronchus,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,25.4,127
VHMLung,Lateral segmental bronchus,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,363.4,1817
VHMLung,Lateral segmental bronchus,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,17.6,88
VHMLung,Lateral segmental bronchus,enucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000595,17.8,89
VHMLung,Lateral segmental bronchus,epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,178,890
VHMLung,Lateral segmental bronchus,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,914,4570
VHMLung,Lateral segmental bronchus,goblet cell,http://purl.obolibrary.org/obo/CL_0000160,35.75,143
VHMLung,Lateral segmental bronchus,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,12.25,49
VHMLung,Lateral segmental bronchus,macrophage,http://purl.obolibrary.org/obo/CL_0000235,161.2,806
VHMLung,Lateral segmental bronchus,mast cell,http://purl.obolibrary.org/obo/CL_0000097,17,85
VHMLung,Lateral segmental bronchus,monocyte,http://purl.obolibrary.org/obo/CL_0000576,284.6,1423
VHMLung,Lateral segmental bronchus,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,64,320
VHMLung,Lateral segmental bronchus,native cell,http://purl.obolibrary.org/obo/CL_0000003,278.4,1392
VHMLung,Lateral segmental bronchus,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,114.6,573
VHMLung,Lateral segmental bronchus,pericyte,http://purl.obolibrary.org/obo/CL_0000669,86.4,432
VHMLung,Lateral segmental bronchus,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,41.8,209
VHMLung,Lateral segmental bronchus,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,446.2,2231
VHMLung,Lateral segmental bronchus,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,943.2,4716
VHMLung,Lateral segmental bronchus,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,20.2,101
VHMLung,Lateral segmental bronchus,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,19.6,98
VHMLung,Left apical bronchopulmonary segment,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,994.5,1989
VHMLung,Left apical bronchopulmonary segment,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,7377.5,14755
VHMLung,Left apical bronchopulmonary segment,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,376,752
VHMLung,Left apical bronchopulmonary segment,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,155.5,311
VHMLung,Left apical bronchopulmonary segment,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,2071,4142
VHMLung,Left apical bronchopulmonary segment,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,37.5,75
VHMLung,Right Lateral Bronchopulmonary Segment,B cell,http://purl.obolibrary.org/obo/CL_0000236,98.8,494
VHMLung,Right Lateral Bronchopulmonary Segment,T cell,http://purl.obolibrary.org/obo/CL_0000084,397,1985
VHMLung,Right Lateral Bronchopulmonary Segment,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,911.8,4559
VHMLung,Right Lateral Bronchopulmonary Segment,basal cell,http://purl.obolibrary.org/obo/CL_0000646,26.8,134
VHMLung,Right Lateral Bronchopulmonary Segment,blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_0000071,6.5,26
VHMLung,Right Lateral Bronchopulmonary Segment,chondrocyte,http://purl.obolibrary.org/obo/CL_0000138,68.2,341
VHMLung,Right Lateral Bronchopulmonary Segment,ciliated cell,http://purl.obolibrary.org/obo/CL_0000064,66,330
VHMLung,Right Lateral Bronchopulmonary Segment,club cell,http://purl.obolibrary.org/obo/CL_0000158,178.8,894
VHMLung,Right Lateral Bronchopulmonary Segment,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,25.4,127
VHMLung,Right Lateral Bronchopulmonary Segment,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,363.4,1817
VHMLung,Right Lateral Bronchopulmonary Segment,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,17.6,88
VHMLung,Right Lateral Bronchopulmonary Segment,enucleate erythrocyte,http://purl.obolibrary.org/obo/CL_0000595,17.8,89
VHMLung,Right Lateral Bronchopulmonary Segment,epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,178,890
VHMLung,Right Lateral Bronchopulmonary Segment,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,914,4570
VHMLung,Right Lateral Bronchopulmonary Segment,goblet cell,http://purl.obolibrary.org/obo/CL_0000160,35.75,143
VHMLung,Right Lateral Bronchopulmonary Segment,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223,12.25,49
VHMLung,Right Lateral Bronchopulmonary Segment,macrophage,http://purl.obolibrary.org/obo/CL_0000235,161.2,806
VHMLung,Right Lateral Bronchopulmonary Segment,mast cell,http://purl.obolibrary.org/obo/CL_0000097,17,85
VHMLung,Right Lateral Bronchopulmonary Segment,monocyte,http://purl.obolibrary.org/obo/CL_0000576,284.6,1423
VHMLung,Right Lateral Bronchopulmonary Segment,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,64,320
VHMLung,Right Lateral Bronchopulmonary Segment,native cell,http://purl.obolibrary.org/obo/CL_0000003,278.4,1392
VHMLung,Right Lateral Bronchopulmonary Segment,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,114.6,573
VHMLung,Right Lateral Bronchopulmonary Segment,pericyte,http://purl.obolibrary.org/obo/CL_0000669,86.4,432
VHMLung,Right Lateral Bronchopulmonary Segment,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,41.8,209
VHMLung,Right Lateral Bronchopulmonary Segment,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,446.2,2231
VHMLung,Right Lateral Bronchopulmonary Segment,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,943.2,4716
VHMLung,Right Lateral Bronchopulmonary Segment,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,20.2,101
VHMLung,Right Lateral Bronchopulmonary Segment,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,19.6,98
VHMProstate,central zone of prostate,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,706.5,5652
VHMProstate,central zone of prostate,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,5768.25,46146
VHMProstate,central zone of prostate,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,285.5,2284
VHMProstate,central zone of prostate,Glia,https://purl.org/ccf/ASCTB-TEMP_glia,22.33333333333333333333,134
VHMProstate,central zone of prostate,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,227.33333333333333333333,1364
VHMProstate,central zone of prostate,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,257,2056
VHMProstate,central zone of prostate,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,560.75,4486
VHMProstate,peripheral zone of prostate,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,706.5,5652
VHMProstate,peripheral zone of prostate,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,5768.25,46146
VHMProstate,peripheral zone of prostate,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,285.5,2284
VHMProstate,peripheral zone of prostate,Glia,https://purl.org/ccf/ASCTB-TEMP_glia,22.33333333333333333333,134
VHMProstate,peripheral zone of prostate,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,227.33333333333333333333,1364
VHMProstate,peripheral zone of prostate,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,257,2056
VHMProstate,peripheral zone of prostate,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,560.75,4486
VHMRightKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,38.85714285714285714286,1088
VHMRightKidney,outer cortex of kidney,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,2203.58620689655172413793,63904
VHMRightKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,184.07142857142857142857,5154
VHMRightKidney,outer cortex of kidney,B,https://purl.org/ccf/ASCTB-TEMP_b,3.26666666666666666667,49
VHMRightKidney,outer cortex of kidney,Classical Dendritic,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,213.14285714285714285714,5968
VHMRightKidney,outer cortex of kidney,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,1855.58620689655172413793,53812
VHMRightKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,8,224
VHMRightKidney,outer cortex of kidney,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,85.79310344827586206897,2488
VHMRightKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,95.20689655172413793103,2761
VHMRightKidney,outer cortex of kidney,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,504.79310344827586206897,14639
VHMRightKidney,outer cortex of kidney,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,7085.93103448275862068966,205492
VHMRightKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,120.25,3367
VHMRightKidney,outer cortex of kidney,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,2,4
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,647,18763
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,1199.96551724137931034483,34799
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,53.17241379310344827586,1542
VHMRightKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,66.57142857142857142857,1864
VHMRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,2283.79310344827586206897,66230
VHMRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,47,1363
VHMRightKidney,outer cortex of kidney,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,1547.24137931034482758621,44870
VHMRightKidney,outer cortex of kidney,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,182.42857142857142857143,5108
VHMRightKidney,outer cortex of kidney,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,2052.13793103448275862069,59512
VHMRightKidney,outer cortex of kidney,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,188.24137931034482758621,5459
VHMRightKidney,outer cortex of kidney,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,11.42857142857142857143,320
VHMRightKidney,outer cortex of kidney,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,95.72413793103448275862,2776
VHMRightKidney,outer cortex of kidney,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,128.65517241379310344828,3731
VHMRightKidney,outer cortex of kidney,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,19.74074074074074074074,533
VHMRightKidney,outer cortex of kidney,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,57.51724137931034482759,1668
VHMRightKidney,outer cortex of kidney,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,354.03448275862068965517,10267
VHMRightKidney,outer cortex of kidney,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,93.75862068965517241379,2719
VHMRightKidney,outer cortex of kidney,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,90.07142857142857142857,2522
VHMRightKidney,outer cortex of kidney,Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-t,2.35714285714285714286,33
VHMRightKidney,outer cortex of kidney,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,1.53333333333333333333,23
VHMRightKidney,outer cortex of kidney,Non-classical monocyte,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,3,51
VHMRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,231.86206896551724137931,6724
VHMRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,69.71428571428571428571,1952
VHMRightKidney,outer cortex of kidney,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,5.76923076923076923077,150
