Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
adipose tissue,UBERON:0001013,neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,,3,458
adipose tissue,UBERON:0001013,plasma cell,https://purl.org/ccf/ASCTB-TEMP_plasma-cell,plasma cell,https://purl.org/ccf/ASCTB-TEMP_plasma-cell,,2,26
adipose tissue,UBERON:0001013,smooth muscle cell,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,smooth muscle cell,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,,2,17
blood,UBERON:0000178,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,334,827
blood,UBERON:0000178,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,2525,2119069
blood,UBERON:0000178,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,2523,753474
blood,UBERON:0000178,"CD8-positive, alpha-beta cytokine secreting effector T cell",CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",CL:0000908,,2522,632703
blood,UBERON:0000178,T cell,CL:0000084,T cell,CL:0000084,,267,1170
blood,UBERON:0000178,basophil,CL:0000767,basophil,CL:0000767,,575,1955
blood,UBERON:0000178,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,2519,1969109
blood,UBERON:0000178,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,459,15579
blood,UBERON:0000178,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,1096,7329
blood,UBERON:0000178,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,2523,647968
blood,UBERON:0000178,memory B cell,CL:0000787,memory B cell,CL:0000787,,2522,581413
blood,UBERON:0000178,naive B cell,CL:0000788,naive B cell,CL:0000788,,2496,517262
blood,UBERON:0000178,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,2519,793578
blood,UBERON:0000178,neutrophil,CL:0000775,neutrophil,CL:0000775,,323,14918
blood,UBERON:0000178,plasma cell,CL:0000786,plasma cell,CL:0000786,,2298,84613
blood,UBERON:0000178,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,369,734
blood,UBERON:0000178,platelet,CL:0000233,platelet,CL:0000233,,1448,53874
blood,UBERON:0000178,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,2523,362693
blood vasculature,UBERON:0004537,B cell,CL:0000236,B cell,CL:0000236,,3,52
blood vasculature,UBERON:0004537,T cell,CL:0000084,T cell,CL:0000084,,3,5200
blood vasculature,UBERON:0004537,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,3,5576
blood vasculature,UBERON:0004537,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,3,290
blood vasculature,UBERON:0004537,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,2,88
blood vasculature,UBERON:0004537,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,1,140
blood vasculature,UBERON:0004537,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,20
blood vasculature,UBERON:0004537,fibroblast,CL:0000057,fibroblast,CL:0000057,,3,14310
blood vasculature,UBERON:0004537,macrophage,CL:0000235,macrophage,CL:0000235,,3,6256
blood vasculature,UBERON:0004537,mast cell,CL:0000097,mast cell,CL:0000097,,3,194
blood vasculature,UBERON:0004537,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,546
blood vasculature,UBERON:0004537,pericyte,CL:0000669,pericyte,CL:0000669,,3,1744
blood vasculature,UBERON:0004537,plasma cell,CL:0000786,plasma cell,CL:0000786,,3,306
blood vasculature,UBERON:0004537,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,3,3106
bone marrow,UBERON:0002371,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,116,45203
bone marrow,UBERON:0002371,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,87,54146
bone marrow,UBERON:0002371,common myeloid progenitor,CL:0000049,common myeloid progenitor,CL:0000049,,64,8099
bone marrow,UBERON:0002371,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,52,20476
bone marrow,UBERON:0002371,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,96,48293
bone marrow,UBERON:0002371,granulocyte,CL:0000094,granulocyte,CL:0000094,,84,63738
bone marrow,UBERON:0002371,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,82,44279
bone marrow,UBERON:0002371,macrophage,CL:0000235,macrophage,CL:0000235,,99,26399
bone marrow,UBERON:0002371,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,82,32848
bone marrow,UBERON:0002371,memory B cell,CL:0000787,memory B cell,CL:0000787,,88,42614
bone marrow,UBERON:0002371,monocyte,CL:0000576,monocyte,CL:0000576,,124,65597
bone marrow,UBERON:0002371,naive B cell,CL:0000788,naive B cell,CL:0000788,,60,3840
bone marrow,UBERON:0002371,neutrophil,CL:0000775,neutrophil,CL:0000775,,48,18824
bone marrow,UBERON:0002371,plasma cell,CL:0000786,plasma cell,CL:0000786,,125,52488
eye,UBERON:0000970,B cell,CL:0000236,B cell,CL:0000236,,32,256
eye,UBERON:0000970,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,59,350
eye,UBERON:0000970,Mueller cell,CL:0000636,Mueller cell,CL:0000636,,187,199439
eye,UBERON:0000970,T cell,CL:0000084,T cell,CL:0000084,,133,5348
eye,UBERON:0000970,conjunctival epithelial cell,CL:1000432,conjunctival epithelial cell,CL:1000432,,100,14497
eye,UBERON:0000970,corneal epithelial cell,CL:0000575,corneal epithelial cell,CL:0000575,,38,7708
eye,UBERON:0000970,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,56,958
eye,UBERON:0000970,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,64,1917
eye,UBERON:0000970,epithelial cell of lacrimal sac,CL:1000436,epithelial cell of lacrimal sac,CL:1000436,,3,54
eye,UBERON:0000970,erythroid lineage cell,CL:0000764,erythroid lineage cell,CL:0000764,,25,371
eye,UBERON:0000970,eye photoreceptor cell,CL:0000287,eye photoreceptor cell,CL:0000287,,151,279040
eye,UBERON:0000970,fat cell,CL:0000136,fat cell,CL:0000136,,9,158
eye,UBERON:0000970,fibroblast,CL:0000057,fibroblast,CL:0000057,,38,5656
eye,UBERON:0000970,keratocyte,CL:0002363,keratocyte,CL:0002363,,61,21902
eye,UBERON:0000970,macrophage,CL:0000235,macrophage,CL:0000235,,30,485
eye,UBERON:0000970,melanocyte,CL:0000148,melanocyte,CL:0000148,,39,20749
eye,UBERON:0000970,microglial cell,CL:0000129,microglial cell,CL:0000129,,89,5794
eye,UBERON:0000970,monocyte,CL:0000576,monocyte,CL:0000576,,27,164
eye,UBERON:0000970,pigmented ciliary epithelial cell,CL:0002303,pigmented ciliary epithelial cell,CL:0002303,,33,17509
eye,UBERON:0000970,plasma cell,CL:0000786,plasma cell,CL:0000786,,24,134
eye,UBERON:0000970,radial glial cell,CL:0000681,radial glial cell,CL:0000681,,62,1078
eye,UBERON:0000970,retinal bipolar neuron,CL:0000748,retinal bipolar neuron,CL:0000748,,177,972798
eye,UBERON:0000970,retinal blood vessel endothelial cell,CL:0002585,retinal blood vessel endothelial cell,CL:0002585,,81,5728
eye,UBERON:0000970,retinal pigment epithelial cell,CL:0002586,retinal pigment epithelial cell,CL:0002586,,24,2094
eye,UBERON:0000970,stem cell,CL:0000034,stem cell,CL:0000034,,50,29438
eye,UBERON:0000970,stromal cell,CL:0000499,stromal cell,CL:0000499,,198,543812
eye,UBERON:0000970,surface ectodermal cell,CL:0000114,surface ectodermal cell,CL:0000114,,56,1848
heart,UBERON:0000948,cardiac endothelial cell,CL:0010008,cardiac endothelial cell,CL:0010008,,355,251718
heart,UBERON:0000948,cardiac muscle cell,CL:0000746,cardiac muscle cell,CL:0000746,,360,909589
heart,UBERON:0000948,fibroblast of cardiac tissue,CL:0002548,fibroblast of cardiac tissue,CL:0002548,,360,359736
heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,338,50043
heart,UBERON:0000948,macrophage,CL:0000235,macrophage,CL:0000235,,355,191438
heart,UBERON:0000948,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,359,259309
large intestine,UBERON:0000059,B cell,CL:0000236,B cell,CL:0000236,,159,17769
large intestine,UBERON:0000059,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,147,15062
large intestine,UBERON:0000059,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,156,10702
large intestine,UBERON:0000059,enterocyte of epithelium of large intestine,CL:0002071,enterocyte of epithelium of large intestine,CL:0002071,,158,202959
large intestine,UBERON:0000059,fibroblast,CL:0000057,fibroblast,CL:0000057,,112,101381
large intestine,UBERON:0000059,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,118,13654
large intestine,UBERON:0000059,intestinal crypt stem cell of large intestine,CL:0009016,intestinal crypt stem cell of large intestine,CL:0009016,,20,217
large intestine,UBERON:0000059,intestinal enteroendocrine cell,CL:1001516,intestinal enteroendocrine cell,CL:1001516,,140,3693
large intestine,UBERON:0000059,intestinal tuft cell,CL:0019032,intestinal tuft cell,CL:0019032,,131,13524
large intestine,UBERON:0000059,large intestine goblet cell,CL:1000320,large intestine goblet cell,CL:1000320,,142,57882
large intestine,UBERON:0000059,mast cell,CL:0000097,mast cell,CL:0000097,,113,2246
large intestine,UBERON:0000059,monocyte,CL:0000576,monocyte,CL:0000576,,79,8461
large intestine,UBERON:0000059,neutrophil,CL:0000775,neutrophil,CL:0000775,,99,16193
large intestine,UBERON:0000059,paneth cell of colon,CL:0009009,paneth cell of colon,CL:0009009,,152,15788
large intestine,UBERON:0000059,plasma cell,CL:0000786,plasma cell,CL:0000786,,135,26541
large intestine,UBERON:0000059,transit amplifying cell of colon,CL:0009011,transit amplifying cell of colon,CL:0009011,,140,6450
liver,UBERON:0002107,T cell,CL:0000084,T cell,CL:0000084,,66,71724
liver,UBERON:0002107,endothelial cell of hepatic sinusoid,CL:1000398,endothelial cell of hepatic sinusoid,CL:1000398,,62,34962
liver,UBERON:0002107,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,32,16388
liver,UBERON:0002107,fibroblast,CL:0000057,fibroblast,CL:0000057,,47,8346
liver,UBERON:0002107,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,48,138368
liver,UBERON:0002107,intrahepatic cholangiocyte,CL:0002538,intrahepatic cholangiocyte,CL:0002538,,54,14643
liver,UBERON:0002107,liver dendritic cell,CL:2000055,liver dendritic cell,CL:2000055,,60,16624
liver,UBERON:0002107,macrophage,CL:0000235,macrophage,CL:0000235,,70,86399
liver,UBERON:0002107,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,69,127114
liver,UBERON:0002107,monocyte,CL:0000576,monocyte,CL:0000576,,68,71434
liver,UBERON:0002107,neutrophil,CL:0000775,neutrophil,CL:0000775,,71,147063
liver,UBERON:0002107,plasma cell,CL:0000786,plasma cell,CL:0000786,,68,11516
lung,UBERON:0002048,B cell,CL:0000236,B cell,CL:0000236,,490,49727
lung,UBERON:0002048,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,543,444421
lung,UBERON:0002048,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,540,232192
lung,UBERON:0002048,adventitial cell,CL:4028006,adventitial cell,CL:4028006,,361,26933
lung,UBERON:0002048,basal cell,CL:0000646,basal cell,CL:0000646,,466,76321
lung,UBERON:0002048,basophil,CL:0000767,basophil,CL:0000767,,492,59004
lung,UBERON:0002048,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,169,1219
lung,UBERON:0002048,bronchial smooth muscle cell,CL:0002598,bronchial smooth muscle cell,CL:0002598,,398,17259
lung,UBERON:0002048,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,480,249547
lung,UBERON:0002048,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,531,98207
lung,UBERON:0002048,club cell,CL:0000158,club cell,CL:0000158,,474,99235
lung,UBERON:0002048,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,531,74368
lung,UBERON:0002048,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,313,3412
lung,UBERON:0002048,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,354,14367
lung,UBERON:0002048,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,463,32102
lung,UBERON:0002048,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,431,32360
lung,UBERON:0002048,fibroblast,CL:0000057,fibroblast,CL:0000057,,493,339157
lung,UBERON:0002048,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,359,4259
lung,UBERON:0002048,lung ciliated cell,CL:1000271,lung ciliated cell,CL:1000271,,490,75407
lung,UBERON:0002048,lung microvascular endothelial cell,CL:2000016,lung microvascular endothelial cell,CL:2000016,,356,11827
lung,UBERON:0002048,macrophage,CL:0000235,macrophage,CL:0000235,,535,516197
lung,UBERON:0002048,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,474,84385
lung,UBERON:0002048,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,,185,1968
lung,UBERON:0002048,neutrophil,CL:0000775,neutrophil,CL:0000775,,414,28299
lung,UBERON:0002048,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,529,82187
lung,UBERON:0002048,pericyte,CL:0000669,pericyte,CL:0000669,,308,22092
lung,UBERON:0002048,plasma cell,CL:0000786,plasma cell,CL:0000786,,481,31730
lung,UBERON:0002048,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,257,2621
lung,UBERON:0002048,pulmonary ionocyte,CL:0017000,pulmonary ionocyte,CL:0017000,,137,13095
lung,UBERON:0002048,respiratory goblet cell,CL:0002370,respiratory goblet cell,CL:0002370,,476,46615
lung,UBERON:0002048,serous cell of epithelium of bronchus,CL:1000331,serous cell of epithelium of bronchus,CL:1000331,,46,625
lung,UBERON:0002048,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,121,638
lung,UBERON:0002048,type I pneumocyte,CL:0002062,type I pneumocyte,CL:0002062,,504,160825
lung,UBERON:0002048,type II pneumocyte,CL:0002063,type II pneumocyte,CL:0002063,,496,521080
lung,UBERON:0002048,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,344,9030
lung,UBERON:0002048,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,463,58366
mammary gland,UBERON:0001911,B cell,CL:0000236,B cell,CL:0000236,,4,212
mammary gland,UBERON:0001911,T cell,CL:0000084,T cell,CL:0000084,,4,4774
mammary gland,UBERON:0001911,basal cell,CL:0000646,basal cell,CL:0000646,,4,2840
mammary gland,UBERON:0001911,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,4,3262
mammary gland,UBERON:0001911,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,4,374
mammary gland,UBERON:0001911,fibroblast of breast,CL:4006000,fibroblast of breast,CL:4006000,,4,6132
mammary gland,UBERON:0001911,luminal epithelial cell of mammary gland,CL:0002326,luminal epithelial cell of mammary gland,CL:0002326,,4,20504
mammary gland,UBERON:0001911,macrophage,CL:0000235,macrophage,CL:0000235,,4,1026
mammary gland,UBERON:0001911,mast cell,CL:0000097,mast cell,CL:0000097,,2,36
mammary gland,UBERON:0001911,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,4,56
mammary gland,UBERON:0001911,pericyte,CL:0000669,pericyte,CL:0000669,,4,1746
mammary gland,UBERON:0001911,plasma cell,CL:0000786,plasma cell,CL:0000786,,2,406
mammary gland,UBERON:0001911,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,3,234
mammary gland,UBERON:0001911,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,4,688
mesenteric lymph node,UBERON:0002509,B cell,CL:0000236,B cell,CL:0000236,,16,11060
mesenteric lymph node,UBERON:0002509,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,16,84
mesenteric lymph node,UBERON:0002509,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,13,137
mesenteric lymph node,UBERON:0002509,T cell,CL:0000084,T cell,CL:0000084,,16,3978
mesenteric lymph node,UBERON:0002509,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,8,36
mesenteric lymph node,UBERON:0002509,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,16,10290
mesenteric lymph node,UBERON:0002509,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,16,6180
mesenteric lymph node,UBERON:0002509,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,4,321
mesenteric lymph node,UBERON:0002509,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,4,36
mesenteric lymph node,UBERON:0002509,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,11,64
mesenteric lymph node,UBERON:0002509,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,16,1577
mesenteric lymph node,UBERON:0002509,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,11,35
mesenteric lymph node,UBERON:0002509,macrophage,CL:0000235,macrophage,CL:0000235,,14,376
mesenteric lymph node,UBERON:0002509,mast cell,CL:0000097,mast cell,CL:0000097,,9,26
mesenteric lymph node,UBERON:0002509,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,15,1814
mesenteric lymph node,UBERON:0002509,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,6,12
mesenteric lymph node,UBERON:0002509,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,6
mesenteric lymph node,UBERON:0002509,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,8,12
mesenteric lymph node,UBERON:0002509,plasma cell,CL:0000786,plasma cell,CL:0000786,,16,137
mesenteric lymph node,UBERON:0002509,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,16,2583
mesenteric lymph node,UBERON:0002509,stromal cell,CL:0000499,stromal cell,CL:0000499,,2,306
mesenteric lymph node,UBERON:0002509,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,16,4577
pancreas,UBERON:0001264,B cell,CL:0000236,B cell,CL:0000236,,10,13673
pancreas,UBERON:0001264,T cell,CL:0000084,T cell,CL:0000084,,10,5228
pancreas,UBERON:0001264,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,14,8830
pancreas,UBERON:0001264,fibroblast,CL:0000057,fibroblast,CL:0000057,,5,3509
pancreas,UBERON:0001264,mast cell,CL:0000097,mast cell,CL:0000097,,10,134
pancreas,UBERON:0001264,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,10,783
pancreas,UBERON:0001264,myeloid cell,CL:0000763,myeloid cell,CL:0000763,,14,3680
pancreas,UBERON:0001264,pancreatic A cell,CL:0000171,pancreatic A cell,CL:0000171,,12,2650
pancreas,UBERON:0001264,pancreatic PP cell,CL:0002275,pancreatic PP cell,CL:0002275,,11,1687
pancreas,UBERON:0001264,pancreatic acinar cell,CL:0002064,pancreatic acinar cell,CL:0002064,,14,27222
pancreas,UBERON:0001264,pancreatic ductal cell,CL:0002079,pancreatic ductal cell,CL:0002079,,14,11507
pancreas,UBERON:0001264,pancreatic stellate cell,CL:0002410,pancreatic stellate cell,CL:0002410,,14,8979
pancreas,UBERON:0001264,plasma cell,CL:0000786,plasma cell,CL:0000786,,4,69
pancreas,UBERON:0001264,type B pancreatic cell,CL:0000169,type B pancreatic cell,CL:0000169,,13,2952
prostate gland,UBERON:0002367,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,34,19878
prostate gland,UBERON:0002367,basal cell of prostate epithelium,CL:0002341,basal cell of prostate epithelium,CL:0002341,,38,69774
prostate gland,UBERON:0002367,club cell,CL:0000158,club cell,CL:0000158,,38,144756
prostate gland,UBERON:0002367,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,31,38814
prostate gland,UBERON:0002367,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,26,12716
prostate gland,UBERON:0002367,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,3,188
prostate gland,UBERON:0002367,fibroblast,CL:0000057,fibroblast,CL:0000057,,38,16828
prostate gland,UBERON:0002367,luminal cell of prostate epithelium,CL:0002340,luminal cell of prostate epithelium,CL:0002340,,38,45066
prostate gland,UBERON:0002367,macrophage,CL:0000235,macrophage,CL:0000235,,31,17500
prostate gland,UBERON:0002367,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,29,12736
prostate gland,UBERON:0002367,monocyte,CL:0000576,monocyte,CL:0000576,,30,3574
prostate gland,UBERON:0002367,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,38,23668
prostate gland,UBERON:0002367,stromal cell,CL:0000499,stromal cell,CL:0000499,,30,33654
skin,UBERON:0002097,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,22,746
skin,UBERON:0002097,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,54,34958
skin,UBERON:0002097,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,30,618
skin,UBERON:0002097,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,53,15504
skin,UBERON:0002097,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,54,8262
skin,UBERON:0002097,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,55,41054
skin,UBERON:0002097,Langerhans cell,CL:0000453,Langerhans cell,CL:0000453,,41,22626
skin,UBERON:0002097,T cell,CL:0000084,T cell,CL:0000084,,55,79280
skin,UBERON:0002097,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,55,81832
skin,UBERON:0002097,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,55,122154
skin,UBERON:0002097,macrophage,CL:0000235,macrophage,CL:0000235,,55,104900
skin,UBERON:0002097,mast cell,CL:0000097,mast cell,CL:0000097,,41,6276
skin,UBERON:0002097,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,55,62400
skin,UBERON:0002097,melanocyte,CL:0000148,melanocyte,CL:0000148,,55,60910
skin,UBERON:0002097,muscle cell,CL:0000187,muscle cell,CL:0000187,,55,40882
skin,UBERON:0002097,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,45,2688
