dataset,reported_organ,modality,as,pct_hra_ct_overlap
http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.org/sig/ont/fma/fma14928,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.org/sig/ont/fma/fma14929,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.org/sig/ont/fma/fma14930,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.org/sig/ont/fma/fma14966,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002137,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.06122448979591836735
http://purl.org/ccf/1.5/02ae63f0-4a35-4ff5-858e-689242c26828,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.06122448979591836735
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.org/sig/ont/fma/fma14928,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.org/sig/ont/fma/fma14929,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.org/sig/ont/fma/fma14930,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.org/sig/ont/fma/fma14966,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002137,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.66666666666666666667
http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.66666666666666666667
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.org/sig/ont/fma/fma14928,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.org/sig/ont/fma/fma14929,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.org/sig/ont/fma/fma14930,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.org/sig/ont/fma/fma14966,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002137,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.76923076923076923077
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.org/sig/ont/fma/fma14928,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.org/sig/ont/fma/fma14929,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.org/sig/ont/fma/fma14930,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.org/sig/ont/fma/fma14966,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002137,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.76923076923076923077
http://purl.org/ccf/1.5/05c11830-1526-4472-bd12-ea24dbcfd3cc,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.76923076923076923077
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002079,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002137,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.org/sig/ont/fma/fma14928,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.org/sig/ont/fma/fma14929,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.org/sig/ont/fma/fma14930,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.org/sig/ont/fma/fma14966,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002137,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.85714285714285714286
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,,bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.85714285714285714286
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.org/sig/ont/fma/fma14928,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.org/sig/ont/fma/fma14929,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.org/sig/ont/fma/fma14930,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.org/sig/ont/fma/fma14966,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.06122448979591836735
http://purl.org/ccf/1.5/0af69e70-3ec3-4d0b-a008-89a4186f4452,,bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.06122448979591836735
