sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Male,VHFLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,1
Male,VHFLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,2741.75,10967
Male,VHFLeftKidney,renal pyramid,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,230.25,921
Male,VHFLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,177,354
Male,VHFLeftKidney,renal pyramid,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,389.5,1558
Male,VHFLeftKidney,renal pyramid,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,1,2
Male,VHFLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,39.16666666666666666667,235
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,744.5,1489
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,10,20
Male,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,202.75,811
Male,VHFLeftKidney,renal pyramid,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,12,48
Male,VHFLeftKidney,renal pyramid,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,35.25,141
Male,VHFLeftKidney,renal pyramid,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,1,2
Male,VHFLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,69,138
Male,VHFLeftKidney,renal pyramid,SCN7A fibroblast,http://purl.obolibrary.org/obo/CL_0000057,1,2
Male,VHFLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,4,8
Male,VHFLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,67.25,269
Male,VHFLeftKidney,renal pyramid,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,8,32
Male,VHFLeftKidney,renal pyramid,Type A intercalated cell,http://purl.obolibrary.org/obo/CL_0005011,33,66
Male,VHFLeftKidney,renal pyramid,Type B intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,2,4
Male,VHFLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,157.66666666666666666667,473
Male,VHFLeftKidney,renal pyramid,Vascular smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,2,4
Male,VHFLeftKidney,renal pyramid,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,40.5,162
Male,VHFLeftKidney,renal pyramid,abT (entry) cell,http://purl.obolibrary.org/obo/CL_0000789,1,4
Male,VHMLeftKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,20.75,498
Male,VHMLeftKidney,renal pyramid,Alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,2.5,40
Male,VHMLeftKidney,renal pyramid,Arterial EC,http://purl.obolibrary.org/obo/CL_1000413,42.19230769230769230769,1097
Male,VHMLeftKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,1111.80769230769230769231,28907
Male,VHMLeftKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,242.51851851851851851852,6548
Male,VHMLeftKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,15.2,152
Male,VHMLeftKidney,renal pyramid,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,54.18181818181818181818,1192
Male,VHMLeftKidney,renal pyramid,CD14 monocyte,http://purl.obolibrary.org/obo/CL_0001054,2.63636363636363636364,29
Male,VHMLeftKidney,renal pyramid,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,100.33333333333333333333,2709
Male,VHMLeftKidney,renal pyramid,CD16 monocyte,http://purl.obolibrary.org/obo/CL_0000576,1,4
Male,VHMLeftKidney,renal pyramid,CD56 NK cell,http://purl.obolibrary.org/obo/CL_0000938,2.25,18
Male,VHMLeftKidney,renal pyramid,CFD+MGP+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,5,50
Male,VHMLeftKidney,renal pyramid,CLDN3+ epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,6.8,68
Male,VHMLeftKidney,renal pyramid,CXCL13 exhausted CD8 T cell,http://purl.obolibrary.org/obo/CL_0000909,3,12
Male,VHMLeftKidney,renal pyramid,Capillary EC,http://purl.obolibrary.org/obo/CL_0002144,49.39130434782608695652,1136
Male,VHMLeftKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,25.57142857142857142857,358
Male,VHMLeftKidney,renal pyramid,Club cell,http://purl.obolibrary.org/obo/CL_0000158,1.5,6
Male,VHMLeftKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,1362.22222222222222222222,36780
Male,VHMLeftKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,2,4
Male,VHMLeftKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,85.73076923076923076923,2229
Male,VHMLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,60.68,1517
Male,VHMLeftKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,1736.92592592592592592593,46897
Male,VHMLeftKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,4022.29629629629629629630,108602
Male,VHMLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,154,770
Male,VHMLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,4
Male,VHMLeftKidney,renal pyramid,Cycling T/NK cell,http://purl.obolibrary.org/obo/CL_0000542,14.6,292
Male,VHMLeftKidney,renal pyramid,Cycling macrophage,http://purl.obolibrary.org/obo/CL_4033076,2.375,38
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,1818.55555555555555555556,49101
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,245.88888888888888888889,6639
Male,VHMLeftKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,365.03846153846153846154,9491
Male,VHMLeftKidney,renal pyramid,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,743.25925925925925925926,20068
Male,VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,839.96153846153846153846,21839
Male,VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,3.54545454545454545455,39
Male,VHMLeftKidney,renal pyramid,Endothelial���mesenchymal transition EC,http://purl.obolibrary.org/obo/CL_0000115,2.6,26
Male,VHMLeftKidney,renal pyramid,Epithelial cell of conjunctiva,http://purl.obolibrary.org/obo/CL_1000432,1,2
Male,VHMLeftKidney,renal pyramid,Eye melanocyte,http://purl.obolibrary.org/obo/CL_0000148,1.5,6
Male,VHMLeftKidney,renal pyramid,Fetal HBG+ erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,1.2,12
Male,VHMLeftKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,299.23076923076923076923,7780
Male,VHMLeftKidney,renal pyramid,GREB1+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,1,2
Male,VHMLeftKidney,renal pyramid,GZMB CD8 T cell,http://purl.obolibrary.org/obo/CL_0000909,7.65,153
Male,VHMLeftKidney,renal pyramid,GZMK CD8 T cell,http://purl.obolibrary.org/obo/CL_4052021,1.18181818181818181818,13
Male,VHMLeftKidney,renal pyramid,GZMK cytotoxic CD4 T cell,http://purl.obolibrary.org/obo/CL_0000934,4.9,98
Male,VHMLeftKidney,renal pyramid,Germinal center B cell,http://purl.obolibrary.org/obo/CL_0000844,1,4
Male,VHMLeftKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,54.2,1355
Male,VHMLeftKidney,renal pyramid,Granulosa cell,http://purl.obolibrary.org/obo/CL_0000501,1,2
Male,VHMLeftKidney,renal pyramid,Hofbauer cell,http://purl.obolibrary.org/obo/CL_3000001,2.58823529411764705882,44
Male,VHMLeftKidney,renal pyramid,IGFBP6+APOD+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,2,4
Male,VHMLeftKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,557.6,13940
Male,VHMLeftKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,278.44,6961
Male,VHMLeftKidney,renal pyramid,KLRB1 CD8 T cell,http://purl.obolibrary.org/obo/CL_0000909,2,4
Male,VHMLeftKidney,renal pyramid,Keratinocyte,http://purl.obolibrary.org/obo/CL_0000312,1,2
Male,VHMLeftKidney,renal pyramid,LYVE1 macrophage,http://purl.obolibrary.org/obo/CL_0000235,2.86956521739130434783,66
Male,VHMLeftKidney,renal pyramid,Late hemoglobin+ erythroblast,http://purl.obolibrary.org/obo/CL_0000765,1.28571428571428571429,9
Male,VHMLeftKidney,renal pyramid,Luminal cell,http://purl.obolibrary.org/obo/CL_0000066,8.4,84
Male,VHMLeftKidney,renal pyramid,Lymphatic EC,http://purl.obolibrary.org/obo/CL_0002138,1,4
Male,VHMLeftKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,2.77777777777777777778,50
Male,VHMLeftKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,56.33333333333333333333,1521
Male,VHMLeftKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,249.65384615384615384615,6491
Male,VHMLeftKidney,renal pyramid,Mammary luminal cell,http://purl.obolibrary.org/obo/CL_4033058,2.5,10
Male,VHMLeftKidney,renal pyramid,Mammary luminal progenitor,http://purl.obolibrary.org/obo/CL_4033057,1.33333333333333333333,16
Male,VHMLeftKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,1.88888888888888888889,34
Male,VHMLeftKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1058.18518518518518518519,28571
Male,VHMLeftKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,1530.07407407407407407407,41312
Male,VHMLeftKidney,renal pyramid,Memory CD4 T cell,http://purl.obolibrary.org/obo/CL_0000897,28.52,713
Male,VHMLeftKidney,renal pyramid,Merkel cell carcinoma enriched epithelial cell,http://purl.obolibrary.org/obo/CL_0000242,1,2
Male,VHMLeftKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,18.16666666666666666667,436
Male,VHMLeftKidney,renal pyramid,Mesenchymal stromal cell,http://purl.obolibrary.org/obo/CL_0008019,3.28571428571428571429,46
Male,VHMLeftKidney,renal pyramid,Microglia,http://purl.obolibrary.org/obo/CL_0000129,2.42857142857142857143,34
Male,VHMLeftKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,109.48148148148148148148,2956
Male,VHMLeftKidney,renal pyramid,Myofibroblast,http://purl.obolibrary.org/obo/CL_0000186,1,4
Male,VHMLeftKidney,renal pyramid,Naive B cell,http://purl.obolibrary.org/obo/CL_0000788,2.35,47
Male,VHMLeftKidney,renal pyramid,Naive CD4 T cell,http://purl.obolibrary.org/obo/CL_0000895,173.53846153846153846154,4512
Male,VHMLeftKidney,renal pyramid,Naive T cell,http://purl.obolibrary.org/obo/CL_0000898,2.33333333333333333333,28
Male,VHMLeftKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.75,21
Male,VHMLeftKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2.33333333333333333333,7
Male,VHMLeftKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.25,5
Male,VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,111.48148148148148148148,3010
Male,VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,177.62962962962962962963,4796
Male,VHMLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,57.10526315789473684211,1085
Male,VHMLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,83.5,2171
Male,VHMLeftKidney,renal pyramid,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,4.5,72
Male,VHMLeftKidney,renal pyramid,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,99,2475
Male,VHMLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,6
Male,VHMLeftKidney,renal pyramid,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,1416,38232
Male,VHMLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,26.275,1051
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,99.54545454545454545455,2190
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,38.75,155
Male,VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,49.375,1185
Male,VHMLeftKidney,renal pyramid,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,993.51851851851851851852,26825
Male,VHMLeftKidney,renal pyramid,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,202.34615384615384615385,5261
Male,VHMLeftKidney,renal pyramid,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,115.625,2775
Male,VHMLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,5.57142857142857142857,39
Male,VHMLeftKidney,renal pyramid,SCN7A fibroblast,http://purl.obolibrary.org/obo/CL_0000057,9.8,98
Male,VHMLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,1.46153846153846153846,19
Male,VHMLeftKidney,renal pyramid,Sertoli cell,http://purl.obolibrary.org/obo/CL_0000216,1.2,12
Male,VHMLeftKidney,renal pyramid,Steroidogenic cell,http://purl.obolibrary.org/obo/CL_1001601,1.4,14
Male,VHMLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,89.8,2245
Male,VHMLeftKidney,renal pyramid,Tfh cell,http://purl.obolibrary.org/obo/CL_0002038,1,2
Male,VHMLeftKidney,renal pyramid,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,8.52,213
Male,VHMLeftKidney,renal pyramid,Type A intercalated cell,http://purl.obolibrary.org/obo/CL_0005011,8.5,204
Male,VHMLeftKidney,renal pyramid,Type B intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,6.57142857142857142857,138
Male,VHMLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,111.86363636363636363636,2461
Male,VHMLeftKidney,renal pyramid,Vascular smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,1,1
Male,VHMLeftKidney,renal pyramid,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,10.2,255
Male,VHMLeftKidney,renal pyramid,abT (entry) cell,http://purl.obolibrary.org/obo/CL_0000789,1.6,16
Male,VHMLeftKidney,renal pyramid,cDC2,http://purl.obolibrary.org/obo/CL_0002399,1,1
Male,VHMLeftKidney,renal pyramid,gdT cell,http://purl.obolibrary.org/obo/CL_0000798,1,2
Male,VHMRightKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,40,80
Male,VHMRightKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,5,10
Male,VHMRightKidney,renal papilla,B,http://purl.obolibrary.org/obo/CL_0000236,1,2
Male,VHMRightKidney,renal papilla,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,4,8
Male,VHMRightKidney,renal papilla,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,17,34
Male,VHMRightKidney,renal papilla,Capillary EC,http://purl.obolibrary.org/obo/CL_0002144,1,2
Male,VHMRightKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,34,68
Male,VHMRightKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,51,102
Male,VHMRightKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,81,162
Male,VHMRightKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,27,54
Male,VHMRightKidney,renal papilla,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,2,4
Male,VHMRightKidney,renal papilla,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,3,6
Male,VHMRightKidney,renal papilla,IGFBP6+APOD+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,2,4
Male,VHMRightKidney,renal papilla,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,139,278
Male,VHMRightKidney,renal papilla,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,17,34
Male,VHMRightKidney,renal papilla,M1 macrophage,http://purl.obolibrary.org/obo/CL_0000863,1,2
Male,VHMRightKidney,renal papilla,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,13,26
Male,VHMRightKidney,renal papilla,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,39,78
Male,VHMRightKidney,renal papilla,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,1,2
Male,VHMRightKidney,renal papilla,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,3,6
Male,VHMRightKidney,renal papilla,Naive CD4 T cell,http://purl.obolibrary.org/obo/CL_0000895,1,2
Male,VHMRightKidney,renal papilla,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1,2
Male,VHMRightKidney,renal papilla,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,2,4
Male,VHMRightKidney,renal papilla,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,38,76
Male,VHMRightKidney,renal papilla,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,2
Male,VHMRightKidney,renal papilla,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,2,4
Male,VHMRightKidney,renal papilla,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,2
Male,VHMRightKidney,renal papilla,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,18,36
Male,VHMRightKidney,renal papilla,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,4,8
Male,VHMRightKidney,renal papilla,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,3,6
Male,VHMRightKidney,renal papilla,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,3,6
Male,VHMRightKidney,renal papilla,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,1,2
Male,VHMRightKidney,renal papilla,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,1,2
Male,VHMRightKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,40,80
Male,VHMRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,5,10
Male,VHMRightKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,1,2
Male,VHMRightKidney,renal pyramid,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,4,8
Male,VHMRightKidney,renal pyramid,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,17,34
Male,VHMRightKidney,renal pyramid,Capillary EC,http://purl.obolibrary.org/obo/CL_0002144,1,2
Male,VHMRightKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,34,68
Male,VHMRightKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,51,102
Male,VHMRightKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,81,162
Male,VHMRightKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,27,54
Male,VHMRightKidney,renal pyramid,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,2,4
Male,VHMRightKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,3,6
Male,VHMRightKidney,renal pyramid,IGFBP6+APOD+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,2,4
Male,VHMRightKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,139,278
Male,VHMRightKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,17,34
Male,VHMRightKidney,renal pyramid,M1 macrophage,http://purl.obolibrary.org/obo/CL_0000863,1,2
Male,VHMRightKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,13,26
Male,VHMRightKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,39,78
Male,VHMRightKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,1,2
Male,VHMRightKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,3,6
Male,VHMRightKidney,renal pyramid,Naive CD4 T cell,http://purl.obolibrary.org/obo/CL_0000895,1,2
Male,VHMRightKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1,2
Male,VHMRightKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,2,4
Male,VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,38,76
Male,VHMRightKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,2
Male,VHMRightKidney,renal pyramid,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,2,4
Male,VHMRightKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1,2
Male,VHMRightKidney,renal pyramid,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,18,36
Male,VHMRightKidney,renal pyramid,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,4,8
Male,VHMRightKidney,renal pyramid,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,3,6
Male,VHMRightKidney,renal pyramid,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,3,6
Male,VHMRightKidney,renal pyramid,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,1,2
Male,VHMRightKidney,renal pyramid,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,1,2
