organId,organ_label,refOrgan,refOrganAs,dataset,modality,as_label
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart right ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002084,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart left ventricle
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002094,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,interventricular septum
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/latest/ccf.owl#VHMHeart,http://purl.obolibrary.org/obo/UBERON_0002080,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,sc_bulk,heart right ventricle
