sample,rui_location,organ,organId,modality,cell_id,cell_label,cell_count,percentage_of_total
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_b-cell,B cell,6.447532000000001,0.464379345949696
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_t-cell,T cell,1.902992,0.1370617750028234
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_effector-cd4-positive-alpha-beta-t-cell,"effector CD4-positive, alpha-beta T cell",1.669164,0.120220463675524
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_effector-cd8-positive-alpha-beta-t-cell,"effector CD8-positive, alpha-beta T cell",1.515724,0.109169046351419
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_innate-lymphoid-cell,innate lymphoid cell,1.203384,0.08667295871448624
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_type-i-nk-t-cell,type I NK T cell,0.813148,0.05856646177177614
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_plasma-cell,plasma cell,0.12712,0.00915573625026217
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mature-nk-t-cell,mature NK T cell,0.095676,0.006891002371618025
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_regulatory-t-cell,regulatory T cell,0.079464,0.005723343497410581
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_macrophage,macrophage,0.011256,8.107061613668265E-4
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_erythrocyte,erythrocyte,0.007532000000000001,5.424874562380009E-4
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_stromal-cell,stromal cell,0.00322,2.319184292467289E-4
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,endothelial cell,0.00322,2.319184292467289E-4
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_neutrophil,neutrophil,0.002576,1.855347433973832E-4
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_classical-monocyte,classical monocyte,0.001092,7.865059774454287E-5
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mature-conventional-dendritic-cell,mature conventional dendritic cell,6.44E-4,4.638368584934579E-5
http://purl.org/ccf/1.5/omap-1#Donor1_TissueBlock1,http://purl.org/ccf/1.5/70c2341b-2506-4b86-99bb-8e65f5015137,mesenteric lymph node,UBERON:0002509,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mast-cell,mast cell,4.48E-4,3.226691189519707E-5
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast-of-cardiac-tissue,fibroblast of cardiac tissue,638.1864960000001,0.1526601572797065
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-muscle-cell,cardiac muscle cell,622.304976,0.1488611496914281
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,571.7464799999999,0.1367670862796171
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_macrophage,Macrophage,371.763936,0.08892939806216571
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-endothelial-cell,cardiac endothelial cell,343.765968,0.08223202319575647
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_atrial-cardiomyocyte,Atrial Cardiomyocyte,322.781328,0.07721230174609102
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_capillary-endothelial,Capillary Endothelial,186.934128,0.04471638550845297
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,smooth muscle cell,183.534144,0.0439030776502615
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_ventricular-cardiomycoyte,Ventricular Cardiomycoyte,173.489232,0.0415002410885477
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-cdc,Monocyte/cDC,133.165584,0.0318544486997167
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,128.602464,0.03076290787073907
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endocardial,Endocardial,96.71904,0.02313609571949047
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth Muscle,65.69222400000001,0.0157141921848088
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_venous-endothelial,Venous Endothelial,58.417392,0.01397398457423685
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_t,T,50.01393599999999,0.01196379958490562
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_arterial-endothelial,Arterial Endothelial,49.40620800000001,0.01181842538372027
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_neuronal,Neuronal,37.50336,0.008971153216186906
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_nk,NK,32.15428800000001,0.007691605344305153
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_adipocyte,Adipocyte,30.172656,0.007217580502528338
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,24.066816,0.005757006672516235
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_hepatocyte,hepatocyte,17.215824,0.004118185539826505
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_b,B,15.558528,0.0037217448918266
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,Lymphatic Endothelial,12.121104,0.002899481036721402
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mesothelial,Mesothelial,11.299152,0.002702862458323326
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10_TissueBlock1,http://purl.org/ccf/1.5/717feefc-95f4-42b4-8255-96ddf65921be,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,3.823872,9.147058181210179E-4
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-muscle-cell,cardiac muscle cell,2695.776486,0.1993704310545283
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_ventricular-cardiomycoyte,Ventricular Cardiomycoyte,2641.064979000001,0.1953241546696423
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-endothelial-cell,cardiac endothelial cell,1412.200023,0.1044414953475949
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_capillary-endothelial,Capillary Endothelial,1357.695156,0.1004105013520639
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,smooth muscle cell,1001.707449,0.074082865154
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,947.738493,0.07009150530752833
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,939.327384,0.0694694483841575
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast-of-cardiac-tissue,fibroblast of cardiac tissue,921.203211,0.06812904638781897
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_macrophage,Macrophage,640.5036810000001,0.04736946688130662
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-cdc,Monocyte/cDC,266.4090210000001,0.01970270221935043
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth Muscle,142.772496,0.01055896667178324
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_nk,NK,127.764528,0.009449028564914322
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_t,T,91.182729,0.00674356352608168
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_arterial-endothelial,Arterial Endothelial,77.409681,0.005724955888929559
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_venous-endothelial,Venous Endothelial,64.78053299999999,0.004790947192849762
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_b,B,45.175194,0.003341003212813075
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_neuronal,Neuronal,43.371645,0.003207618882389042
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,33.216273,0.002456562218873398
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_hepatocyte,hepatocyte,16.646451,0.001231114719129605
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_atrial-cardiomyocyte,Atrial Cardiomyocyte,14.752005,0.001091007956721438
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_adipocyte,Adipocyte,13.486335,9.974033219220582E-4
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,Lymphatic Endothelial,12.811311,9.474808500290557E-4
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endocardial,Endocardial,9.238038,6.832137707718372E-4
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mesothelial,Mesothelial,4.823691000000001,3.567437281756337E-4
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11_TissueBlock1,http://purl.org/ccf/1.5/da9a6669-973c-4bee-97e1-7430d21796f8,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,0.389049,2.877273662492106E-5
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_ventricular-cardiomycoyte,Ventricular Cardiomycoyte,223691.572508,0.3977290930370998
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,90127.21646499998,0.1602483976516407
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-muscle-cell,cardiac muscle cell,72385.796371,0.1287037183234804
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_b,B,29071.981456,0.05169069486009688
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast-of-cardiac-tissue,fibroblast of cardiac tissue,22114.726887,0.03932052588711232
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_capillary-endothelial,Capillary Endothelial,20395.23001799999,0.03626321835192099
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,18225.851972,0.03240601106862329
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_macrophage,Macrophage,18148.475078,0.03226843305650774
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_cardiac-endothelial-cell,cardiac endothelial cell,18066.146274,0.03212205042716405
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,smooth muscle cell,13928.255984,0.02476478017475048
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-cdc,Monocyte/cDC,6403.824134,0.01138615610873682
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth Muscle,5400.978548000001,0.0096030721020214
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_arterial-endothelial,Arterial Endothelial,3220.422018000001,0.005725989200465025
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_venous-endothelial,Venous Endothelial,3135.999166999999,0.005575883304282297
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_t,T,2596.083792999999,0.004615900549410624
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_atrial-cardiomyocyte,Atrial Cardiomyocyte,2526.541539,0.004492252719047295
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_nk,NK,2413.473132000001,0.004291214322906326
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mesothelial,Mesothelial,2211.528838999999,0.003932152425319477
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_endocardial,Endocardial,2059.622783,0.003662059738311513
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_adipocyte,Adipocyte,1659.237374,0.002950164677619572
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,1550.46973,0.002756773143397357
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_neuronal,Neuronal,1500.473245,0.002667878168896778
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_hepatocyte,hepatocyte,830.1037470000001,0.001475944787366545
https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor12_TissueBlock1,http://purl.org/ccf/1.5/a99b891d-44ce-47ab-91d9-e7dc5743ea46,heart,UBERON:0000948,sc_bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,Lymphatic Endothelial,711.7055130000001,0.001265429828318053
