dataset,reported_organ,modality,as,similarity
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.049535038525332926
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.8916850255478839
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.9100665255082129
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.9547928780520202
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.01232087508095249
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.008158401160696487
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9143006226380752
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.007835711813697509
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.01426613839613905
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.012979088957324783
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.014514730916424287
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.01322640331641923
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.009983011810375914
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.08901797049727343
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.025216332406467756
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.005071546970772232
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.004183212112241838
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,1
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009942631135356356
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9614346826548102
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00019232930985492778
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9745886822733079
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.9199901429844142
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00020745297362158885
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.005359739623232921
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.000005581656426797247
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.01069222081825304
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.0024023825447918603
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.01550243380502319
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000006309886647864412
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.000005721732954106433
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.0019217543061892325
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.000005519093266560973
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8409052653433441
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.004256638514819914
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.006899809689366124
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.002252388440551372
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.010240678011258846
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.012376317597622855
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.000004107661862937654
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.013150501331920297
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9393481327616213
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.000005936936554544022
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.008617331260463225
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.03765602109639873
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.04097842497023036
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.020817083663496955
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.006775250444795524
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.07341117639190835
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.000008215081818213842
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.8930477734076494
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.011936536687320518
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.894621959662311
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.01077266717574164
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.006509938530095999
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.00981885526152024
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.01018653482611818
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.008320273008035678
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.8809190383056902
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.011981893522850512
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.01230044514394307
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.010190479571798583
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.0036865872141091474
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.014299353613069062
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.9358718494056425
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.010967153238881241
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.8964339192280856
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.8930477734076497
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.910066525508213
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.0029584204158945608
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.0035802171300366504
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9064874409593996
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009860000193850316
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00019073090479130176
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.8168494680942896
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0002057288792349811
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.008445225407191014
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.00000567418093546997
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.0000058875960278278005
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.000005535268552256736
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.01022406940393307
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.8695433248867225
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.009082662305351537
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.01289963740369696
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.000004073524021303764
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.0030206724723156014
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.0017963002434608294
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000006257446617915464
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.0038408822615572944
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.011145529083706059
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.001633406911432484
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.00137214987251175
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.000005473225340187455
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.9884915076944449
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.005864966216924522
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.03485215786376385
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.06236715542396697
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.00869738747897735
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.032047535546568647
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.009175780892389159
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.007095530343961156
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.0032135690863075088
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.005770196545456061
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.007377072459234504
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.0055450744411924885
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.008661832847105151
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.9225988111864096
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.012161867874954145
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.010468893038497339
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,1
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.010182919121736873
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.972958264029239
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.008341949748675288
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.9872313167993617
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.000008146808145385506
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.010192485213008164
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9998810445234017
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.01769189446376537
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.009335212491320813
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,1
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009142706854839822
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00017685565074865235
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0001907625555213787
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.004968662413384725
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.96189869064484
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9664202770339229
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.004204564781548061
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.96143468265481
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.013181485017705276
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.017142859547785418
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.005079691113461801
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8582850926640087
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.00903690611878459
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9469153141596368
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.000005075060228398868
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.0000037771841035213247
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.0020954581342638896
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.017731547698529783
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.000005132589933178781
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.000005459286359418312
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.002076642245645538
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.000005261396745882283
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.0037218631797263234
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.0018096154192151451
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.014020265826062016
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000005802231132114162
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.01080120476777517
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9105324370324047
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.015506407837427277
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.013249606638865392
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.0000075541457618161684
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.008494649350853553
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.016073701321266228
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.013333128893883993
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.014062628499010353
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.027273112150693887
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.004608380319682441
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.9459516193281036
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.09624184844592881
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.053616423633529885
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.014328430526963573
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.01569834500878407
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.8805440632423417
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.011142684182223365
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.8635750365180546
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.9064874409593995
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.04921130415693582
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.012871806464583985
