dataset,reported_organ,modality,as,pct_hra_ct_overlap
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/54299692-7ff8-468b-9c0a-c04a32f6fbe1,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.2
http://purl.org/ccf/1.5/61628a43-1357-4a2c-89f4-28f601ddf5bd,,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,,spatial,http://purl.obolibrary.org/obo/UBERON_0006082,0.2
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.2
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.2
