rui_location,organ,organ_label,as_label,as_id,intersection_volume,as_volume,tissue_block_volume,total_collision_percentage
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,VHMSmallIntestine,small intestine,ascending part of duodenum,http://purl.org/sig/ont/fma/fma14930,145.8,7109.889886530647,1350,0.368
http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,VHMSmallIntestine,small intestine,horizontal part of duodenum,http://purl.org/sig/ont/fma/fma14929,351.0,10554.93714232167,1350,0.368
http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,VHMSmallIntestine,small intestine,ascending part of duodenum,http://purl.org/sig/ont/fma/fma14930,145.8,7109.889886530647,1350,0.368
http://purl.org/ccf/1.5/5764d42e-95e4-4e5a-b36e-ca498354906d,VHFLeftUreter,left ureter,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,8.52,668.6659597939507,24,0.355
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/ea1d468d-e988-42cd-8e34-71701e568878,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/bddd9066-3f8c-4330-8e33-23be89ee8a0b,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/fd76b9bb-85b0-4dd0-8e60-7c6ec7c95d73,VHMSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,463.05,194372.0765770627,1350,0.343
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/85765dd5-2197-4361-b4c6-c9d30186044a,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/1f53fe4d-d77b-4508-ba36-22b6b3ac0e53,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/2b38ef86-7e4d-4e27-b9c6-d2015ec49692,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/470a6b74-a31b-4a50-bfff-da1b475c945b,VHMSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,594.0,10111.8381305958,1800,0.33
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/3b2cb9ee-2a6f-4fb3-bc1b-dbd192d3163c,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/37248725-6ed5-4589-ac5a-9951d1a783e7,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/5df04f61-5fcc-4035-92c3-631f772a6ce0,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,VHMLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1630.0,238660.6294253222,5000,0.326
http://purl.org/ccf/1.5/48f6aab3-8d58-4675-806c-3fd7d5b7336f,VHFLargeIntestine,large intestine,caecum,http://purl.obolibrary.org/obo/UBERON_0001153,300.0,31765.15370754535,5000,0.319
http://purl.org/ccf/1.5/48f6aab3-8d58-4675-806c-3fd7d5b7336f,VHFLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1295.0,46838.66491802995,5000,0.319
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,VHFLargeIntestine,large intestine,caecum,http://purl.obolibrary.org/obo/UBERON_0001153,300.0,31765.15370754535,5000,0.319
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,VHFLargeIntestine,large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,1295.0,46838.66491802995,5000,0.319
http://purl.org/ccf/1.5/ba9d007b-c5c7-4231-80f9-42403a98a6df,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/fb4cec06-b147-4277-a6cf-8aa21e294183,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/23e9d58a-c93f-414b-baf9-3692ea20fd1c,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/6bbdd96b-5fae-406c-a0a5-8e20e1bd0d8e,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/82d414d4-59a7-4a61-9d86-278cb73a3ddd,VHMLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,1450.0,119090.4126526517,5000,0.29
http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,VHMHeart,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,275.0,73988.45321948585,1000,0.275
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,VHFSmallIntestine,small intestine,distal part of ileum,http://purl.org/sig/ont/fma/fma14966,360.45000000000005,4170.360444862809,1350,0.273
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,VHFSmallIntestine,small intestine,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,8.1,48943.48376722476,1350,0.273
http://purl.org/ccf/1.5/d8c8faa2-7e2a-4b74-9531-cd08be659c10,VHFSmallIntestine,small intestine,distal part of ileum,http://purl.org/sig/ont/fma/fma14966,360.45000000000005,4170.360444862809,1350,0.273
http://purl.org/ccf/1.5/d8c8faa2-7e2a-4b74-9531-cd08be659c10,VHFSmallIntestine,small intestine,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,8.1,48943.48376722476,1350,0.273
http://purl.org/ccf/1.5/4af4b1bd-c71d-4ade-a9f6-47b2ccc9f5bb,VHFSmallIntestine,small intestine,distal part of ileum,http://purl.org/sig/ont/fma/fma14966,360.45000000000005,4170.360444862809,1350,0.273
http://purl.org/ccf/1.5/4af4b1bd-c71d-4ade-a9f6-47b2ccc9f5bb,VHFSmallIntestine,small intestine,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,8.1,48943.48376722476,1350,0.273
http://purl.org/ccf/1.5/abab52f8-6fd4-4e3f-8f9c-bb9f5f62785f,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/abab52f8-6fd4-4e3f-8f9c-bb9f5f62785f,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/2ae3cef9-6621-46da-b056-da7bfbadc13b,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/2ae3cef9-6621-46da-b056-da7bfbadc13b,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,VHMLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,1150.0,80118.30615779269,5000,0.23600000000000002
http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,VHMLargeIntestine,large intestine,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,30.0,55500.59872139351,5000,0.23600000000000002
http://purl.org/ccf/1.5/c5e652ed-7e40-41de-bfc0-a73f05a0c66a,VHFLeftUreter,left ureter,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,4.96,668.6659597939507,32,0.155
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,VHFSmallIntestine,small intestine,ascending part of duodenum,http://purl.org/sig/ont/fma/fma14930,68.85,2636.943136977779,1350,0.143
http://purl.org/ccf/1.5/4ecffbfc-dc50-4140-95e8-4f97d5804f4f,VHFSmallIntestine,small intestine,horizontal part of duodenum,http://purl.org/sig/ont/fma/fma14929,124.2,4974.074167058989,1350,0.143
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,VHFSmallIntestine,small intestine,ascending part of duodenum,http://purl.org/sig/ont/fma/fma14930,68.85,2636.943136977779,1350,0.143
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,VHFSmallIntestine,small intestine,horizontal part of duodenum,http://purl.org/sig/ont/fma/fma14929,124.2,4974.074167058989,1350,0.143
http://purl.org/ccf/1.5/74c8746d-be53-493d-9a2a-1edbe24f0d16,VHFSmallIntestine,small intestine,ascending part of duodenum,http://purl.org/sig/ont/fma/fma14930,68.85,2636.943136977779,1350,0.143
http://purl.org/ccf/1.5/74c8746d-be53-493d-9a2a-1edbe24f0d16,VHFSmallIntestine,small intestine,horizontal part of duodenum,http://purl.org/sig/ont/fma/fma14929,124.2,4974.074167058989,1350,0.143
http://purl.org/ccf/1.5/db4f3eca-e9f8-4f9c-88a1-795a20dd0f84,VHFLargeIntestine,large intestine,transverse colon,http://purl.obolibrary.org/obo/UBERON_0001157,630.0,171672.2417935184,5000,0.126
http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,VHFLargeIntestine,large intestine,transverse colon,http://purl.obolibrary.org/obo/UBERON_0001157,630.0,171672.2417935184,5000,0.126
http://purl.org/ccf/1.5/e240c0a4-5e53-4464-8320-ad775f2c4bf7,VHFSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,139.04999999999998,32188.42710108468,1350,0.103
http://purl.org/ccf/1.5/d194f593-af76-4ee7-84a6-00f7531d47cf,VHFSmallIntestine,small intestine,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,139.04999999999998,32188.42710108468,1350,0.103
http://purl.org/ccf/1.5/eb92e0e2-838b-4689-b13c-07c3ce31eaf0,VHFSkin,skin of body,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,357.742,1833227.326257925,3542,0.101
http://purl.org/ccf/1.5/314450f7-0477-4152-b4d6-cb474cbc0cd7,VHMSkin,skin of body,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,644.436,2109804.44224585,7956,0.081
http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,VHMLeftUreter,left ureter,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,0.568,1685.79976169795,8,0.071
http://purl.org/ccf/1.5/65f3b03b-1eb1-487d-8c02-c4d107cc9400,VHFSmallIntestine,small intestine,superior part of duodenum,http://purl.org/sig/ont/fma/fma14926,35.1,6614.696747237637,1350,0.057999999999999996
http://purl.org/ccf/1.5/65f3b03b-1eb1-487d-8c02-c4d107cc9400,VHFSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,43.2,4498.965831563491,1350,0.057999999999999996
http://purl.org/ccf/1.5/d1085194-4902-4252-95fd-faf03afd9288,VHFSmallIntestine,small intestine,superior part of duodenum,http://purl.org/sig/ont/fma/fma14926,35.1,6614.696747237637,1350,0.057999999999999996
http://purl.org/ccf/1.5/d1085194-4902-4252-95fd-faf03afd9288,VHFSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,43.2,4498.965831563491,1350,0.057999999999999996
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,VHFSmallIntestine,small intestine,superior part of duodenum,http://purl.org/sig/ont/fma/fma14926,35.1,6614.696747237637,1350,0.057999999999999996
http://purl.org/ccf/1.5/5fa952b1-a5a7-4089-bdc2-7208f71f45be,VHFSmallIntestine,small intestine,descending part of duodenum,http://purl.org/sig/ont/fma/fma14928,43.2,4498.965831563491,1350,0.057999999999999996
http://purl.org/ccf/1.5/93286ce3-669a-4f3f-a85a-7eaaedc15c59,VHFLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,260.0,30343.70958932816,5000,0.052
http://purl.org/ccf/1.5/cd304e60-3de4-4dd9-b289-ce1a0efae4d7,VHFLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,260.0,30343.70958932816,5000,0.052
http://purl.org/ccf/1.5/8b652088-8c73-466d-b59c-3fbb8c01e399,VHFLargeIntestine,large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,260.0,30343.70958932816,5000,0.052
http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,VHMLeftUreter,left ureter,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,0.28,1685.79976169795,8,0.035
http://purl.org/ccf/1.5/b2aca02c-9559-4869-b551-4bfb59bf84b3,VHMUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,26.0,2415.219825229625,1000,0.026
http://purl.org/ccf/1.5/3a25960a-8e7a-4020-8dfb-8ce6c3423e35,VHMLeftUreter,left ureter,left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,0.168,1685.79976169795,8,0.021
