Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
eye,UBERON:0000970,retinal bipolar neuron,CL:0000748,retinal bipolar neuron,CL:0000748,,118,958797
eye,UBERON:0000970,retinal blood vessel endothelial cell,CL:0002585,retinal blood vessel endothelial cell,CL:0002585,,68,8208
eye,UBERON:0000970,retinal pigment epithelial cell,CL:0002586,retinal pigment epithelial cell,CL:0002586,,19,465
eye,UBERON:0000970,stem cell,CL:0000034,stem cell,CL:0000034,,30,27065
eye,UBERON:0000970,stromal cell,CL:0000499,stromal cell,CL:0000499,,129,255126
eye,UBERON:0000970,surface ectodermal cell,CL:0000114,surface ectodermal cell,CL:0000114,,63,3403
heart,UBERON:0000948,cardiac endothelial cell,CL:0010008,cardiac endothelial cell,CL:0010008,,310,242055
heart,UBERON:0000948,cardiac muscle cell,CL:0000746,cardiac muscle cell,CL:0000746,,312,1185093
heart,UBERON:0000948,fibroblast of cardiac tissue,CL:0002548,fibroblast of cardiac tissue,CL:0002548,,312,331435
heart,UBERON:0000948,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,305,38221
heart,UBERON:0000948,macrophage,CL:0000235,macrophage,CL:0000235,,308,152787
heart,UBERON:0000948,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,311,223095
large intestine,UBERON:0000059,B cell,CL:0000236,B cell,CL:0000236,,160,16902
large intestine,UBERON:0000059,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,146,12494
large intestine,UBERON:0000059,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,163,12990
large intestine,UBERON:0000059,enterocyte of epithelium of large intestine,CL:0002071,enterocyte of epithelium of large intestine,CL:0002071,,151,184996
large intestine,UBERON:0000059,fibroblast,CL:0000057,fibroblast,CL:0000057,,106,85642
large intestine,UBERON:0000059,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,111,20742
large intestine,UBERON:0000059,intestinal crypt stem cell of large intestine,CL:0009016,intestinal crypt stem cell of large intestine,CL:0009016,,11,152
large intestine,UBERON:0000059,intestinal enteroendocrine cell,CL:1001516,intestinal enteroendocrine cell,CL:1001516,,133,3172
large intestine,UBERON:0000059,intestinal tuft cell,CL:0019032,intestinal tuft cell,CL:0019032,,130,21914
large intestine,UBERON:0000059,large intestine goblet cell,CL:1000320,large intestine goblet cell,CL:1000320,,131,48949
large intestine,UBERON:0000059,mast cell,CL:0000097,mast cell,CL:0000097,,114,2590
large intestine,UBERON:0000059,monocyte,CL:0000576,monocyte,CL:0000576,,75,7368
large intestine,UBERON:0000059,neutrophil,CL:0000775,neutrophil,CL:0000775,,93,15256
large intestine,UBERON:0000059,paneth cell of colon,CL:0009009,paneth cell of colon,CL:0009009,,148,14766
large intestine,UBERON:0000059,plasma cell,CL:0000786,plasma cell,CL:0000786,,137,26097
large intestine,UBERON:0000059,transit amplifying cell of colon,CL:0009011,transit amplifying cell of colon,CL:0009011,,95,1775
liver,UBERON:0002107,T cell,CL:0000084,T cell,CL:0000084,,49,39151
liver,UBERON:0002107,endothelial cell of hepatic sinusoid,CL:1000398,endothelial cell of hepatic sinusoid,CL:1000398,,46,21271
liver,UBERON:0002107,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,3
liver,UBERON:0002107,fibroblast,CL:0000057,fibroblast,CL:0000057,,31,687
liver,UBERON:0002107,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,34,123996
liver,UBERON:0002107,intrahepatic cholangiocyte,CL:0002538,intrahepatic cholangiocyte,CL:0002538,,38,22545
liver,UBERON:0002107,liver dendritic cell,CL:2000055,liver dendritic cell,CL:2000055,,46,12507
liver,UBERON:0002107,macrophage,CL:0000235,macrophage,CL:0000235,,54,24005
liver,UBERON:0002107,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,54,109502
liver,UBERON:0002107,monocyte,CL:0000576,monocyte,CL:0000576,,51,31496
liver,UBERON:0002107,neutrophil,CL:0000775,neutrophil,CL:0000775,,54,122505
liver,UBERON:0002107,plasma cell,CL:0000786,plasma cell,CL:0000786,,51,5261
lung,UBERON:0002048,B cell,CL:0000236,B cell,CL:0000236,,330,39388
lung,UBERON:0002048,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,364,219105
lung,UBERON:0002048,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,367,164689
lung,UBERON:0002048,adventitial cell,CL:0002503,adventitial cell,CL:0002503,,191,3811
lung,UBERON:0002048,basal cell,CL:0000646,basal cell,CL:0000646,,319,78276
lung,UBERON:0002048,basophil,CL:0000767,basophil,CL:0000767,,328,37582
lung,UBERON:0002048,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,79,229
lung,UBERON:0002048,bronchial smooth muscle cell,CL:0002598,bronchial smooth muscle cell,CL:0002598,,241,9629
lung,UBERON:0002048,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,299,52542
lung,UBERON:0002048,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,329,42307
lung,UBERON:0002048,club cell,CL:0000158,club cell,CL:0000158,,281,43789
lung,UBERON:0002048,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,345,49173
lung,UBERON:0002048,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,240,4005
lung,UBERON:0002048,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,265,11200
lung,UBERON:0002048,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,273,8859
lung,UBERON:0002048,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,262,16886
lung,UBERON:0002048,fibroblast,CL:0000057,fibroblast,CL:0000057,,302,160637
lung,UBERON:0002048,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,209,1598
lung,UBERON:0002048,lung ciliated cell,CL:1000271,lung ciliated cell,CL:1000271,,307,28614
lung,UBERON:0002048,lung microvascular endothelial cell,CL:2000016,lung microvascular endothelial cell,CL:2000016,,227,7975
lung,UBERON:0002048,macrophage,CL:0000235,macrophage,CL:0000235,,348,272454
lung,UBERON:0002048,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,322,58184
lung,UBERON:0002048,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,,127,1594
lung,UBERON:0002048,neutrophil,CL:0000775,neutrophil,CL:0000775,,299,13689
lung,UBERON:0002048,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,357,63398
lung,UBERON:0002048,pericyte,CL:0000669,pericyte,CL:0000669,,182,6339
lung,UBERON:0002048,plasma cell,CL:0000786,plasma cell,CL:0000786,,315,25184
lung,UBERON:0002048,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,205,2388
lung,UBERON:0002048,pulmonary ionocyte,CL:0017000,pulmonary ionocyte,CL:0017000,,84,11483
lung,UBERON:0002048,respiratory goblet cell,CL:0002370,respiratory goblet cell,CL:0002370,,290,26674
lung,UBERON:0002048,serous cell of epithelium of bronchus,CL:1000331,serous cell of epithelium of bronchus,CL:1000331,,59,375
lung,UBERON:0002048,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,68,257
lung,UBERON:0002048,type I pneumocyte,CL:0002062,type I pneumocyte,CL:0002062,,320,59548
lung,UBERON:0002048,type II pneumocyte,CL:0002063,type II pneumocyte,CL:0002063,,304,144364
lung,UBERON:0002048,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,234,8822
lung,UBERON:0002048,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,284,20397
lymph node,UBERON:0000029,B cell,CL:0000236,B cell,CL:0000236,,59,127522
lymph node,UBERON:0000029,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,47,348
lymph node,UBERON:0000029,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,56,1296
lymph node,UBERON:0000029,T cell,CL:0000084,T cell,CL:0000084,,52,6257
lymph node,UBERON:0000029,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,48,693
lymph node,UBERON:0000029,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,57,32067
lymph node,UBERON:0000029,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,56,25031
lymph node,UBERON:0000029,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,52,5761
lymph node,UBERON:0000029,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,21,144
lymph node,UBERON:0000029,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,26,158
lymph node,UBERON:0000029,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,56,5256
lymph node,UBERON:0000029,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,40,1314
lymph node,UBERON:0000029,macrophage,CL:0000235,macrophage,CL:0000235,,58,5711
lymph node,UBERON:0000029,mast cell,CL:0000097,mast cell,CL:0000097,,31,295
lymph node,UBERON:0000029,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,53,3688
lymph node,UBERON:0000029,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,22,73
lymph node,UBERON:0000029,neutrophil,CL:0000775,neutrophil,CL:0000775,,21,793
lymph node,UBERON:0000029,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,16,52
lymph node,UBERON:0000029,plasma cell,CL:0000786,plasma cell,CL:0000786,,58,15209
lymph node,UBERON:0000029,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,56,10992
lymph node,UBERON:0000029,stromal cell,CL:0000499,stromal cell,CL:0000499,,45,349
lymph node,UBERON:0000029,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,57,12371
male reproductive system,UBERON:0000079,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,2,1250
male reproductive system,UBERON:0000079,basal cell of prostate epithelium,CL:0002341,basal cell of prostate epithelium,CL:0002341,,2,786
male reproductive system,UBERON:0000079,club cell,CL:0000158,club cell,CL:0000158,,2,623
male reproductive system,UBERON:0000079,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,2,1991
male reproductive system,UBERON:0000079,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,2,445
male reproductive system,UBERON:0000079,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,2,27
male reproductive system,UBERON:0000079,fibroblast,CL:0000057,fibroblast,CL:0000057,,2,2340
male reproductive system,UBERON:0000079,luminal cell of prostate epithelium,CL:0002340,luminal cell of prostate epithelium,CL:0002340,,2,824
male reproductive system,UBERON:0000079,macrophage,CL:0000235,macrophage,CL:0000235,,2,21
male reproductive system,UBERON:0000079,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,2,187
male reproductive system,UBERON:0000079,monocyte,CL:0000576,monocyte,CL:0000576,,2,10
male reproductive system,UBERON:0000079,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,2,778
male reproductive system,UBERON:0000079,stromal cell,CL:0000499,stromal cell,CL:0000499,,2,3929
mammary gland,UBERON:0001911,B cell,CL:0000236,B cell,CL:0000236,,3,218
mammary gland,UBERON:0001911,T cell,CL:0000084,T cell,CL:0000084,,3,214
mammary gland,UBERON:0001911,basal cell,CL:0000646,basal cell,CL:0000646,,3,1746
mammary gland,UBERON:0001911,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,3,3334
mammary gland,UBERON:0001911,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,3,628
mammary gland,UBERON:0001911,fibroblast of breast,CL:4006000,fibroblast of breast,CL:4006000,,2,1350
mammary gland,UBERON:0001911,luminal epithelial cell of mammary gland,CL:0002326,luminal epithelial cell of mammary gland,CL:0002326,,3,9580
mammary gland,UBERON:0001911,macrophage,CL:0000235,macrophage,CL:0000235,,3,424
mammary gland,UBERON:0001911,mast cell,CL:0000097,mast cell,CL:0000097,,1,40
mammary gland,UBERON:0001911,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,2,4
mammary gland,UBERON:0001911,pericyte,CL:0000669,pericyte,CL:0000669,,3,1768
mammary gland,UBERON:0001911,plasma cell,CL:0000786,plasma cell,CL:0000786,,3,14
mammary gland,UBERON:0001911,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,2,48
mammary gland,UBERON:0001911,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,3,172
mesenteric lymph node,UBERON:0002509,B cell,CL:0000236,B cell,CL:0000236,,17,21650
mesenteric lymph node,UBERON:0002509,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,12,28
mesenteric lymph node,UBERON:0002509,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,13,38
mesenteric lymph node,UBERON:0002509,T cell,CL:0000084,T cell,CL:0000084,,17,5896
mesenteric lymph node,UBERON:0002509,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,8,19
mesenteric lymph node,UBERON:0002509,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,17,14092
mesenteric lymph node,UBERON:0002509,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,17,7383
mesenteric lymph node,UBERON:0002509,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,3,7
mesenteric lymph node,UBERON:0002509,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,5,16
mesenteric lymph node,UBERON:0002509,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,8,26
mesenteric lymph node,UBERON:0002509,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,17,3053
mesenteric lymph node,UBERON:0002509,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,8,27
mesenteric lymph node,UBERON:0002509,macrophage,CL:0000235,macrophage,CL:0000235,,15,275
mesenteric lymph node,UBERON:0002509,mast cell,CL:0000097,mast cell,CL:0000097,,8,15
mesenteric lymph node,UBERON:0002509,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,16,1728
mesenteric lymph node,UBERON:0002509,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,6,8
mesenteric lymph node,UBERON:0002509,neutrophil,CL:0000775,neutrophil,CL:0000775,,4,11
mesenteric lymph node,UBERON:0002509,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,3,5
mesenteric lymph node,UBERON:0002509,plasma cell,CL:0000786,plasma cell,CL:0000786,,17,317
mesenteric lymph node,UBERON:0002509,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,17,1975
mesenteric lymph node,UBERON:0002509,stromal cell,CL:0000499,stromal cell,CL:0000499,,1,5
mesenteric lymph node,UBERON:0002509,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,17,5584
pancreas,UBERON:0001264,B cell,CL:0000236,B cell,CL:0000236,,34,12864
pancreas,UBERON:0001264,T cell,CL:0000084,T cell,CL:0000084,,21,4354
pancreas,UBERON:0001264,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,37,9340
pancreas,UBERON:0001264,fibroblast,CL:0000057,fibroblast,CL:0000057,,15,4524
pancreas,UBERON:0001264,mast cell,CL:0000097,mast cell,CL:0000097,,23,205
pancreas,UBERON:0001264,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,17,1356
pancreas,UBERON:0001264,myeloid cell,CL:0000763,myeloid cell,CL:0000763,,37,2617
pancreas,UBERON:0001264,pancreatic A cell,CL:0000171,pancreatic A cell,CL:0000171,,42,28882
pancreas,UBERON:0001264,pancreatic PP cell,CL:0002275,pancreatic PP cell,CL:0002275,,41,2614
pancreas,UBERON:0001264,pancreatic acinar cell,CL:0002064,pancreatic acinar cell,CL:0002064,,35,45073
pancreas,UBERON:0001264,pancreatic ductal cell,CL:0002079,pancreatic ductal cell,CL:0002079,,40,22302
pancreas,UBERON:0001264,pancreatic stellate cell,CL:0002410,pancreatic stellate cell,CL:0002410,,39,10531
pancreas,UBERON:0001264,plasma cell,CL:0000786,plasma cell,CL:0000786,,26,235
pancreas,UBERON:0001264,type B pancreatic cell,CL:0000169,type B pancreatic cell,CL:0000169,,42,52937
prostate gland,UBERON:0002367,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,28,17052
prostate gland,UBERON:0002367,basal cell of prostate epithelium,CL:0002341,basal cell of prostate epithelium,CL:0002341,,30,62056
prostate gland,UBERON:0002367,club cell,CL:0000158,club cell,CL:0000158,,30,98284
prostate gland,UBERON:0002367,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,23,34602
prostate gland,UBERON:0002367,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,19,380
prostate gland,UBERON:0002367,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,1,4
prostate gland,UBERON:0002367,fibroblast,CL:0000057,fibroblast,CL:0000057,,30,14558
prostate gland,UBERON:0002367,luminal cell of prostate epithelium,CL:0002340,luminal cell of prostate epithelium,CL:0002340,,30,45550
prostate gland,UBERON:0002367,macrophage,CL:0000235,macrophage,CL:0000235,,22,16092
prostate gland,UBERON:0002367,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,23,11470
prostate gland,UBERON:0002367,monocyte,CL:0000576,monocyte,CL:0000576,,22,2978
prostate gland,UBERON:0002367,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,30,21364
prostate gland,UBERON:0002367,stromal cell,CL:0000499,stromal cell,CL:0000499,,23,24608
respiratory system,UBERON:0001004,B cell,CL:0000236,B cell,CL:0000236,,280,42611
respiratory system,UBERON:0001004,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,371,419114
respiratory system,UBERON:0001004,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,354,83786
respiratory system,UBERON:0001004,adventitial cell,CL:0002503,adventitial cell,CL:0002503,,175,23992
respiratory system,UBERON:0001004,basal cell,CL:0000646,basal cell,CL:0000646,,361,89843
respiratory system,UBERON:0001004,basophil,CL:0000767,basophil,CL:0000767,,308,61912
respiratory system,UBERON:0001004,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,57,79
respiratory system,UBERON:0001004,bronchial smooth muscle cell,CL:0002598,bronchial smooth muscle cell,CL:0002598,,230,11522
respiratory system,UBERON:0001004,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,285,323673
respiratory system,UBERON:0001004,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,330,45563
respiratory system,UBERON:0001004,club cell,CL:0000158,club cell,CL:0000158,,272,113317
respiratory system,UBERON:0001004,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,307,22175
respiratory system,UBERON:0001004,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,201,3938
respiratory system,UBERON:0001004,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,258,54162
respiratory system,UBERON:0001004,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,258,18264
respiratory system,UBERON:0001004,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,246,13191
respiratory system,UBERON:0001004,fibroblast,CL:0000057,fibroblast,CL:0000057,,262,214319
respiratory system,UBERON:0001004,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,228,2673
respiratory system,UBERON:0001004,lung ciliated cell,CL:1000271,lung ciliated cell,CL:1000271,,373,141540
respiratory system,UBERON:0001004,lung microvascular endothelial cell,CL:2000016,lung microvascular endothelial cell,CL:2000016,,233,5241
respiratory system,UBERON:0001004,macrophage,CL:0000235,macrophage,CL:0000235,,324,288376
respiratory system,UBERON:0001004,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,289,44314
respiratory system,UBERON:0001004,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,,64,2995
respiratory system,UBERON:0001004,neutrophil,CL:0000775,neutrophil,CL:0000775,,272,17245
